,"Bay, West Indian (Benin) - Pimenta racemosa var. racemosa (P. Miller) J.W. Moore, fam. Myrtaceae","Bay, West Indian (Guadeloupe) 1a - Pimenta racemosa var. racemosa (P. Miller) J.W. Moore, fam. Myrtaceae","Bay, West Indian 2 - Pimenta racemosa var. racemosa (P. Miller) J.W. Moore, fam. Myrtaceae","Bay, West Indian 3 - Pimenta racemosa var. racemosa (P. Miller) J.W. Moore, fam. Myrtaceae","Betel leaf Bangla (India) - Piper betle L. var. Bangla, fam. Piperaceae","Cinnamomum impressinervium - Cinnamomum impressinervium Meissn., fam. Lauraceae","Cinnamon leaf (Brazil) 1a - Cinnamomum zeylanicum Blume (C. verum L. Presl.), fam. Lauraceae","Cinnamon leaf (Brazil) 1b - Cinnamomum zeylanicum Blume (C. verum L. Presl.), fam. Lauraceae","Cinnamon leaf (Cameroon) - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (China) 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (China) 2 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (India) 1a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (India) 1b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (India) 3a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (India) 3b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (India) 3c - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (India) 4 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (Madagascar) 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (Seychelles) - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf (Sri Lanka) - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon leaf 2 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",Clove bud (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Clove bud (Madagascar) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove bud (Madagascar) 2 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",Clove bud (Malagasy) - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),Clove bud 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),Clove bud 2 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),Clove bud 4 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),Clove bud 5 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),Clove bud 6 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),Clove bud 7 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Clove bud 8 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove leaf (Indonesia) 2 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove stem (Madagascar) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Couroupita guaianensis flower (Malaysia) - Couroupita guianensis Auble, fam. Lecythidaceae","Hyptis suaveolens (Vietnam) - Hyptis suaveolens (L.) Poit., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (Bangladesh) 1b - Ocimum gratissimum L., var. clocimum, fam. Lamiaceae (Labiatae)","Ocimum gratissimum (China) 1 - Ocimum gratissimum L., var. suave, fam. Lamiaceae (Labiatae)","Ocimum gratissimum (China) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (China) 3 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (India) 1 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (Madagascar) - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (Tahiti) - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Ocimum gratissimum (USSR) - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Pimenta jamaicensis 2 - Pimenta jamaicensis (Britton & Harris) Proctor, fam. Myrtaceae","Pimento (Allspice) (Cuba) 1 (berry) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Cuba) 2 (leaf) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Grenada) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Guatamala) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Honduras) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Jamaica) 1 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Jamaica) 2 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Jamaica) 3 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Mexico) 1 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) 1 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) 2 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) 3 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Tejpat leaf (eugenol-type) 1 - Cinnamomum tamala (Ham.) Nees et Eberm., fam. Lauraceae"
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.13177351227768486,0.25222847415950067,0.1994434689707476,0.3060102788147643,0.3641067947651011,0.8598992928401292,0.9629659030734581,0.1152657215165187,0.8042262650350175,0.7759206156840572,0.4993260719987561,0.8000719309176102,0.7206073426622075,0.925339902941153,0.9659058700592834,0.7066614003741706,0.6408233430708692,0.5461563842392236,0.52757750318952,0.5247534762565239,0.8482813131682637,0.6768602694890696,0.3443476557207431,0.6254209875099037,0.564535874329683,0.4241589604529331,0.7374332650709958,0.5293024240886073,0.328134530980586,0.5081493126773715,0.5975995701925223,0.399773937567962,0.8117061947740354,0.9607949576779375,1.0,0.5301095959531439,0.6977164032012411,0.9325341480893811,0.010267740765308897,0.4804045987540795,0.4171966949429827,0.6567166554392005,0.7953464618225813,0.5430004756998046,0.9671347310739542,0.6637806392831247,0.8585821752553259,0.06758574845654086,0.6215037018234595,0.29893939560087124,0.39115903845930355,0.8456462037109489,0.2729540285629328,0.7079785536234526,0.4905094623459372,0.23689912416062853,0.5983058410089233,0.5025106523879477,0.6124489132180209,0.0744146340504569,0.5134352580252405,0.722211436994491,0.7246821040483981,0.7004255507242024
"Clove leaf (Indonesia) 2 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.3803310260681413,0.517923666045705,0.43386259053034015,0.6246689140825029,0.5670217464229628,0.6091727556301472,0.526575239535961,0.3131295278536389,0.661973633076387,0.6997021582608738,0.6826647579868514,0.6800620775138929,0.6667104648064319,0.5836669049101317,0.5408129251887486,0.6239076050541544,0.6997327414261464,0.8020557762844293,0.7752350075206117,0.769829156152487,0.6476758831246885,0.7474577722631373,0.6253782522753477,0.8220974776210177,0.7773399346507754,0.5867822274107767,0.7657809030460084,0.8703440750087001,0.7043351023825636,0.7825048032984401,0.7907325292272933,0.7463409947769991,0.683711705705324,0.5541637465661469,0.5301095959531439,1.0,0.8017084548019873,0.5824450476855285,0.3270091472985076,0.705276402135314,0.6148761016923965,0.6350433618966453,0.6512551976748593,0.8411326441703566,0.51343989331988,0.7503996582466779,0.6386173179965955,0.4179512726345447,0.686469330261685,0.6092464997482854,0.7087664814328234,0.6557587338629097,0.6690662656639832,0.781534789965763,0.7689170006453331,0.5170978508078036,0.7832497833012666,0.7455785342953449,0.821571186726812,0.3642516256760442,0.7571462694535962,0.7536693871119691,0.6962065027390958,0.7306992012478581
"Clove stem (Madagascar) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.29992021533622715,0.43476525609338523,0.3642232225847598,0.5175428455174651,0.574520251608138,0.7633730589066057,0.6924030745835555,0.2542373382126907,0.7945424727479735,0.8320488215905149,0.6727508740235232,0.8121896099127538,0.7777763135182447,0.7492770084767106,0.7114719928421481,0.7748830986233781,0.7606384906438739,0.7496874300082272,0.725340057857584,0.717172116245615,0.8016099792700454,0.840405184955763,0.6105282112955932,0.9154353958020129,0.7950366849992085,0.6393184086980397,0.8904415387085418,0.8305955100785393,0.6224774749884865,0.7895738201824254,0.8806457180098926,0.6295740995195322,0.8741423564599982,0.7213585551352941,0.6977164032012411,0.8017084548019873,1.0,0.7597094465834262,0.2101325856167302,0.6568918563228199,0.5715552356759156,0.7062777745048975,0.777661254359187,0.7671525914394799,0.6809424786739333,0.8000797465669158,0.7878817757112696,0.2873696055945033,0.7255862437574806,0.5038667383559639,0.6053921255160828,0.803286121691517,0.5183817276316808,0.860978658835482,0.6972934660122612,0.4251097217570665,0.776748462097325,0.6906068995376434,0.808931410430583,0.26251692199778365,0.7037065771726427,0.8436077332972055,0.786662949703296,0.8118296151933955
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),0.16507476780351227,0.28788938718971835,0.23220357219861443,0.34700051004822885,0.4178194914936747,0.8815531043190512,0.9188990297533732,0.14420623467459404,0.8342668216586467,0.8167996885770502,0.5407095998250061,0.8343192177598218,0.7555785643499381,0.9402208071723058,0.9418731048033714,0.7540285813071805,0.6788369576874307,0.5891036359575937,0.5698100887964779,0.5655490299703163,0.8836312593391942,0.7257320727438105,0.4080680164537249,0.6885184899644555,0.6184246920902113,0.4844268322950781,0.7888701966311389,0.5916144871418153,0.39153782320700425,0.5716756379279886,0.6633848808608656,0.44463053054168133,0.8769647090803413,0.945998736036904,0.9325341480893811,0.5824450476855285,0.7597094465834262,1.0,0.047632727814095444,0.5185096514980403,0.4513976383377918,0.6820870470145074,0.8207489130625367,0.5890135277812627,0.9138129182286505,0.7029589656894162,0.8864355397061972,0.10839433354511052,0.6533684734447477,0.3389500068056269,0.4333342457100764,0.8785817542543086,0.3189493141011782,0.7521234923268822,0.533579835812389,0.2747591296496107,0.639993511696747,0.5426844774444638,0.6559985319614483,0.11111211963604073,0.5542072933499499,0.7639851614246496,0.7558513151339785,0.7389228850245553
"Couroupita guaianensis flower (Malaysia) - Couroupita guianensis Auble, fam. Lecythidaceae",0.383975871278772,0.4902755954677792,0.3828169971533236,0.5014324071223106,0.3724710270152497,0.11224284188555633,0.020123348884235392,0.25901551613493135,0.17195383265346809,0.1996328725359069,0.4036288822838884,0.18956720918553727,0.21553734144594972,0.0766550667250746,0.03048779828092918,0.17539102920695337,0.32549938348464447,0.3885308694537404,0.4066403027360016,0.40672134658389325,0.1406215350624761,0.29019707178203236,0.32996977490809787,0.26049220421208963,0.355366517237633,0.27447149891582656,0.15048689604072052,0.27943280397255654,0.3613915781211311,0.31298622635002493,0.23844557834433522,0.503632042463402,0.13366779827972652,0.020802142639272714,0.010267740765308897,0.3270091472985076,0.2101325856167302,0.047632727814095444,1.0,0.36282728464111746,0.3541842275569216,0.20368528116145346,0.16976616291397006,0.36495090421541365,0.0,0.2741631246716658,0.12563275571617138,0.5327823491738226,0.2663707711098595,0.47766300655439153,0.451237919753689,0.13227193132929582,0.520584350800719,0.24960509900067673,0.3784899006599227,0.3924039317791461,0.3176860213767263,0.3810086277168324,0.3418868521599362,0.3743960358620618,0.3789847345173455,0.23216985951146485,0.2395651985751498,0.2704178828816495
"Hyptis suaveolens (Vietnam) - Hyptis suaveolens (L.) Poit., fam. Lamiaceae (Labiatae)",0.4090575696866501,0.5458852882945471,0.4539910215734916,0.6301371421766837,0.5756898943145904,0.5717690168466252,0.48352487897254526,0.32775397490459535,0.6125626577285479,0.6465240116384066,0.6802619180977997,0.626493088653571,0.6341076144999555,0.538318074380173,0.4952616519071299,0.5904591134268309,0.6725339194329969,0.7625963808680825,0.7463137992945107,0.7328049843603561,0.5943815646441476,0.69400629382824,0.5562102814364758,0.6783190430205663,0.7249719693650774,0.5523027817830672,0.6114460587679379,0.6579193054606166,0.5828922930012584,0.6614501661633847,0.6438038247452518,0.7260836921617142,0.5963679668595343,0.4911372538505797,0.48040459875407926,0.705276402135314,0.6568918563228197,0.5185096514980402,0.36282728464111746,1.0,0.6320769543577258,0.6065105011098677,0.6159911582569652,0.7388831953086312,0.467761316164641,0.6805521305006494,0.5862886228828426,0.46920124357593174,0.7144540503878054,0.6892860087326323,0.7058221325780092,0.6146240233733752,0.6666503636119143,0.7160153907259315,0.703199003701807,0.5082236746314286,0.7186964526792787,0.7332802477330599,0.7657444027544703,0.37849438335977403,0.7309462912729625,0.6758818807914664,0.7036109212962244,0.7071140698922959
"Ocimum gratissimum (Bangladesh) 1b - Ocimum gratissimum L., var. clocimum, fam. Lamiaceae (Labiatae)",0.3890759390940136,0.508864114421494,0.4297329450171883,0.5793867279974478,0.5348060221881632,0.5024974076784718,0.42141030732377205,0.30540042522987565,0.5402741169232715,0.5714204211832479,0.618240270121122,0.5515785985273022,0.5643102478553519,0.47153959121420586,0.4315555340141949,0.5260064322811622,0.604047960253328,0.6565215442242623,0.6645913119251465,0.6569147563056457,0.5231623412340132,0.6157491665938677,0.5025996410896824,0.593449740199568,0.6475406433405155,0.5010908236889149,0.5274273790503782,0.5726472517175012,0.5214604145424313,0.585872342510632,0.5625925229844914,0.6635809053693694,0.5211225219336326,0.42555697690307626,0.4171966949429826,0.6148761016923965,0.5715552356759154,0.45139763833779156,0.3541842275569216,0.6320769543577258,1.0,0.7305786409992814,0.6042476699863588,0.6504057900636115,0.4198808868605005,0.602765040921439,0.5146249479259355,0.41939458786794137,0.7774920564748307,0.6960073333405339,0.6137474336050991,0.5224448436634612,0.5807419065125942,0.6071354895296762,0.6276773353659695,0.46988741345788965,0.6294071196066267,0.6335202097407646,0.6615028988432841,0.3497157771061721,0.6383170220356031,0.594302855876484,0.5947596959317645,0.6204475966377706
"Ocimum gratissimum (China) 1 - Ocimum gratissimum L., var. suave, fam. Lamiaceae (Labiatae)",0.29231589379678435,0.4173813893073406,0.35075659184875596,0.4804483187479405,0.499948542109082,0.7180882493609135,0.6603557381483431,0.24482296497139389,0.7335810722191376,0.7501657797174258,0.6256461953797564,0.7413359267227271,0.7196799265105154,0.7010112833142115,0.6687897666101932,0.6831705143669438,0.7047356742695616,0.6745813041156435,0.6678988820327472,0.6610479524037719,0.7320680032963907,0.733507217121276,0.4673186402037942,0.6828173901308623,0.6832313766651679,0.516536077705641,0.6887193554391294,0.6102182420235164,0.4633509884419813,0.6079622856311779,0.6459436107133175,0.5785873817464265,0.7162658507936783,0.6615138296008021,0.6567166554392005,0.6350433618966453,0.7062777745048975,0.6820870470145074,0.20368528116145346,0.6065105011098679,0.7305786409992816,1.0,0.8158008836176303,0.6698156661432008,0.6643479660318445,0.7152684904179265,0.7265787569039692,0.2653788404808881,0.8538360780550412,0.5269984528117244,0.550108728539729,0.7302169556689037,0.4572745390671621,0.7430750832142732,0.6211372805041906,0.3893364900954598,0.6932996276322151,0.6340417905260127,0.7231818911263033,0.23942798558509648,0.6437150665589775,0.741210980790688,0.7479872772594099,0.7538892849252743
"Ocimum gratissimum (China) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.27162892139698824,0.4008115163788196,0.3359236570500391,0.4622832258566364,0.499010963512989,0.8600711116464461,0.7999652704683445,0.2333867961426901,0.859639858543852,0.869242751049723,0.6411050758963484,0.8682971670008057,0.810858612534977,0.8485723908630903,0.8099332046205121,0.7684022736842477,0.7624200423785751,0.6938548724894089,0.6823208729586807,0.6762311740576123,0.8740774866328025,0.8031545034828809,0.4639262388740715,0.728717215862313,0.7092990379916987,0.5301877789068987,0.7727755002057742,0.6309398976792746,0.45328376530180414,0.6249255424247655,0.6863107388356996,0.5657929532714632,0.834405720924872,0.7977992578245807,0.7953464618225813,0.6512551976748593,0.777661254359187,0.8207489130625367,0.16976616291397006,0.6159911582569654,0.604247669986359,0.8158008836176303,1.0,0.6848553861829605,0.7935843759932648,0.7779171845844565,0.8699905183760905,0.23096180650654463,0.7938689417467358,0.4719852754843591,0.5417954369442353,0.8694205422555239,0.43369646833615405,0.8267653744119021,0.6302239966088121,0.3737997596748377,0.730657767968275,0.6462281294448098,0.7624342513666423,0.21489757745590266,0.6583992984525786,0.8345180110359977,0.8449721978774989,0.8383547461466121
"Ocimum gratissimum (China) 3 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.41574140033663887,0.5610150765184152,0.4706293545092356,0.6596039959307256,0.6095666086837447,0.6355768709494477,0.543751202529695,0.3423006873110419,0.6846912951272309,0.7265381096423644,0.7333178322362761,0.701786140730071,0.7023390412211,0.6031231167747884,0.5571850122870725,0.6569848406093146,0.7423893413732467,0.8368180616570638,0.8259246612156607,0.815540659332795,0.6674467548272003,0.7808641741814698,0.6141895486270337,0.7900376597775444,0.8158067256866728,0.6027684920556853,0.7164869981322695,0.7770284655628008,0.6587262918163019,0.7571130088197825,0.748240092734723,0.7921267544594145,0.6815584301852047,0.5591327473340679,0.5430004756998048,0.841132644170357,0.7671525914394802,0.5890135277812628,0.36495090421541365,0.7388831953086312,0.6504057900636115,0.669815666143201,0.6848553861829608,1.0,0.5284690602953303,0.7706421495249023,0.6571095323935119,0.44921618591391066,0.7242442155979674,0.6464833955057083,0.7344895880014288,0.6722268354036236,0.6827479647640904,0.7936241572922798,0.7827047661271351,0.5355760362594676,0.8052505563623071,0.7833514122339649,0.8636605600936912,0.38627566086583764,0.7951796394527553,0.7707837165925258,0.7417364681300878,0.7794563960733478
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.1229047314896855,0.24214555196333842,0.19014895488435846,0.29401201375240726,0.3539188698886827,0.8480412276108967,0.9566798364109633,0.10684102249222038,0.7919253173019984,0.7621760781735554,0.4881471191264659,0.7869145414618617,0.7094998610375136,0.9107031815460608,0.9513626402101403,0.697134949910245,0.6304172700987407,0.5325276804343617,0.5148827983047282,0.5118382251989082,0.8339924796269342,0.6640347625383259,0.33133973076236023,0.6097308031031721,0.5513865632343178,0.41350868803887264,0.7195812924943542,0.5127694764138511,0.3131421470282324,0.4935984476589037,0.5822078793017698,0.3864999653019384,0.7956329762317804,0.9400553281212606,0.9671347310739542,0.51343989331988,0.6809424786739333,0.9138129182286505,0.0,0.4677613161646412,0.4198808868605006,0.6643479660318445,0.7935843759932648,0.52846906029533,1.0,0.6500644980834639,0.8439344833152251,0.05569290897296286,0.6223588704887161,0.29156356731326094,0.37783681556178395,0.8303633362193267,0.2589918231278221,0.6927007235466291,0.47730367819943775,0.22523562221798665,0.584413767739217,0.48935118689214185,0.5982682284832641,0.06319799027526452,0.5003769051374076,0.7073228119975425,0.7136389410599547,0.687695220759635
"Ocimum gratissimum (India) 1 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.3422901757682001,0.48901886227290414,0.4035598003419565,0.580188649640012,0.5559925707858853,0.7431060672656129,0.6662605659444072,0.28922925447860026,0.7861814734555657,0.8126272997017802,0.7061313665302621,0.8064881117625936,0.7734353815512006,0.720871481421456,0.6783308201704403,0.7234216789554855,0.7959239378648176,0.7781795902487201,0.7619810373058741,0.7560284041356946,0.7749814728231897,0.8274712056141152,0.5421247615212657,0.7811792841189609,0.7800495209545857,0.5742093534341057,0.7706614314495428,0.7153867088046967,0.555303149726956,0.7001674770232016,0.7370233583715036,0.6689679729600685,0.770368456732667,0.675845680673479,0.6637806392831247,0.7503996582466779,0.8000797465669158,0.7029589656894162,0.2741631246716658,0.6805521305006497,0.6027650409214391,0.7152684904179265,0.7779171845844565,0.7706421495249018,0.6500644980834639,1.0,0.7679327668828131,0.33264176815952906,0.7455441788088808,0.5479312581259763,0.636096133521243,0.7714601634481122,0.5427487879576776,0.8401560872124421,0.7452410319269849,0.5252108309142368,0.8606347934034893,0.7761131834315154,0.8266622733396486,0.36775232519898493,0.7938919700096396,0.8847538134204211,0.8169178469233441,0.8373149337627208
"Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.2334083517321589,0.3615726427529863,0.2986090615368594,0.4258335432661642,0.46213422451577246,0.9197086312684426,0.858764811514273,0.20091767223505375,0.8792468172329353,0.8716717530938382,0.605734939724401,0.8857674658348522,0.8008789243968997,0.9085260978770732,0.8716933502523081,0.7663516767915919,0.7405295405325837,0.6634404131965708,0.6447639922468686,0.6405978943397673,0.9118923965154535,0.783472558508258,0.440747606533325,0.7231143767470618,0.676714371155765,0.5079777625843842,0.8051580830605278,0.6264172027680217,0.43298338122182667,0.6086161441170381,0.6856133993390346,0.5219064481856701,0.8710088342655627,0.8653045863594521,0.8585821752553259,0.6386173179965955,0.7878817757112696,0.8864355397061972,0.12563275571617138,0.5862886228828428,0.5146249479259356,0.7265787569039692,0.8699905183760905,0.6571095323935117,0.8439344833152251,0.7679327668828131,1.0,0.1869488478914858,0.7123246175708511,0.41247314841149985,0.5181103501292842,0.9115002677031885,0.3928832036842015,0.8160908097946905,0.6027254477951699,0.34494133616232825,0.7106703282579072,0.6253334760166185,0.7323976501525555,0.18308680612495665,0.6312017689928351,0.8281463088547929,0.8245934810459604,0.8121877262032535
"Ocimum gratissimum (Madagascar) - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.4621714709810171,0.5926282266681393,0.5085978130212923,0.6179344998103298,0.44096481436382173,0.17330254595275385,0.07288158824547442,0.30714346756251665,0.2225761212292645,0.2628158452745081,0.443387739525691,0.23592295869139812,0.2706888769232255,0.1317595223599055,0.08469440975661013,0.23173253506305058,0.3401026786120729,0.4701252178660563,0.4822066078508275,0.47084643164399353,0.19661281962147792,0.3406463685781128,0.40999179090078075,0.3398064065999631,0.43204531572323646,0.34225523562093174,0.22581004955400052,0.36843083220616135,0.45530027263096007,0.39637632001850553,0.3182427969323075,0.596796399210429,0.20068207952388717,0.07781049977071086,0.06758574845654086,0.4179512726345448,0.2873696055945033,0.10839433354511052,0.5327823491738226,0.46920124357593185,0.4193945878679415,0.2653788404808881,0.23096180650654463,0.44921618591391077,0.05569290897296286,0.33264176815952917,0.18694884789148591,1.0,0.3321610313369171,0.5601216614878467,0.5562718017201452,0.2057931340769933,0.6546808066793881,0.3325816019038077,0.4736920139597557,0.4775466075511221,0.4002226006296844,0.4778909415424609,0.42630335685480614,0.4535814060833806,0.4768381910672045,0.3029827365904889,0.3194038028207924,0.3419404097665837
"Ocimum gratissimum (Tahiti) - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.34439242055163755,0.47564073207563484,0.4010475893677983,0.5447792682387894,0.5470844144672943,0.6994499536303029,0.6255750085971528,0.2859640864242502,0.7285965583863432,0.755304912747895,0.6750636355653086,0.7397162512712492,0.728812378083761,0.6744359742970019,0.6354268727618955,0.6854932487017888,0.7348393670593273,0.7314049839443484,0.7273039838266673,0.7190035922653935,0.7192725756759897,0.7636209400075795,0.5144641645773125,0.7160640840866528,0.7351042303573398,0.5513900134255895,0.694794229279758,0.6519255862448505,0.518311152936817,0.6529933828082434,0.6753940647637743,0.6489473658558558,0.7088370479227304,0.6288362483214038,0.6215037018234595,0.686469330261685,0.7255862437574806,0.6533684734447477,0.2663707711098595,0.7144540503878056,0.777492056474831,0.8538360780550412,0.7938689417467358,0.724244215597967,0.6223588704887161,0.7455441788088808,0.7123246175708511,0.332161031336917,1.0,0.6235585401888948,0.6122610606103435,0.7181298222736847,0.5298517346165286,0.7683560056316193,0.6766531399280072,0.4429691433612901,0.7370644492296721,0.6881558589540363,0.7758063773907423,0.29397144538856923,0.6978638075380214,0.7606634951847095,0.7645084490462974,0.7814707656754883
"Ocimum gratissimum (USSR) - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.4580969154000468,0.5810532190669029,0.48840217014480247,0.6656948438087438,0.5602876410002842,0.4024355937581594,0.3033477930090097,0.3509168391222379,0.44545528881462815,0.48467237582054723,0.6127474971993776,0.4588076017430055,0.4838381586255883,0.35999631161225454,0.3146600706841759,0.443358952948694,0.5459623242521298,0.6477508667321967,0.6657855578728415,0.6551548812912991,0.42224863450364425,0.5528931735697602,0.5333561305066534,0.5468834830478579,0.626787386007355,0.4926477620807108,0.44745653837682153,0.5563701455896584,0.5754052880627734,0.5773295325417738,0.5189204375973927,0.740861077241548,0.42626643487631455,0.30950059747294045,0.29893939560087124,0.6092464997482854,0.5038667383559639,0.3389500068056269,0.47766300655439153,0.6892860087326323,0.6960073333405339,0.5269984528117244,0.4719852754843591,0.6464833955057083,0.29156356731326094,0.5479312581259763,0.41247314841149985,0.5601216614878466,0.6235585401888948,1.0,0.6710951118239145,0.42297275011105573,0.702883246280399,0.5391833235355219,0.635057741329822,0.5352480534734407,0.5948111344940528,0.6377814711419312,0.628559058913184,0.4394627207086085,0.6381998661996275,0.5214496024731037,0.5179072765316866,0.5524293675467515
