,"Bergamot (Italy, Calabria) 7 - Citrus bergamia Risso et Poiteau, fam. Rutaceae","Bitter orange leaf (Petitgrain) (Italy) 2a - Citrus aurantium L., ssp. amara Engl., fam. Rutaceae","Bitter orange leaf (Petitgrain) (Japan) - Citrus aurantium L., ssp. amara Engl., fam. Rutaceae","Bitter orange leaf (Petitgrain) (Spain) 1 - Citrus aurantium L., ssp. amara Engl., fam. Rutaceae","Bitter orange leaf (Petitgrain) (Spain) 3 - Citrus aurantium L., ssp. amara Engl., fam. Rutaceae","Bitter orange leaf (Petitgrain) (USA) 2 - Citrus aurantium L., ssp. amara Engl., fam. Rutaceae","Clary sage (Italy) 2a inflorescense - Salvia sclarea L., fam. Lamiaceae (Labiatae)","Clary sage (Russia) 2 - Salvia sclarea L., fam. Lamiaceae (Labiatae)","Clary sage (Uzbekistan) - Salvia sclarea L., fam. Lamiaceae (Labiatae)","Clary sage flower - Salvia sclarea L., fam. Lamiaceae (Labiatae)","Lavandin (Argentina) Abrialis - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (Argentina) Grosso - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (France) (Abrialis) 1 - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (France) (Abrialis) 2 - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (France) (Grosso) 1 - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (France) (Grosso) 2 - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiesleur), Lamiaceae","Lavandin (France) (Super) - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae",Lavandin (France) 2 - Lavandula x hybrida Rev. (L. x intermedia); fam. Lamiaceae (Labiatae),"Lavandin (Hungary) 1a - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (Hungary) 1b - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (Italy) 1 (Grosso) - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavandin (USA) 1c (Grosso) - Lavandula x hybrida Rev. (L. x intermedia) (Grosso cultivar),fam.Lamiaceae",Lavandin (USA) 1d (Hidcote Giant) - Lavandula x hydriba Rev. (L. x intermedia) (Hidcote Giant cultivar)Lamiace,"Lavandin (USA) 2 Grosso - Lavandula x hybrida Rev. (L. x intermedia Emeric ex Loiseleur), Lamiaceae","Lavender (Algeria) - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (Australia) - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (Bulgaria) 1 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (Bulgaria) 2 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (China) - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender (France) 1 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (France) 2a - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (France) 3 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (France) 4 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (France) 5 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (France) 6 - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender (France) 7 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (France) 8 - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (Greece) - Lavandula angustifolia Mill. (L. officinalis Chaix), fam. Lamiaceae","Lavender (Italy) 1a - Lavandula angustifolia Mill. (L. officnalis Chaix), fam. Lamiaceae","Lavender (Italy) 2 - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender (Lithuania) - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender (Moldova) - Lavandula angustifolia Mill., (L. officinalis Chaix), fam. Lamiaceae","Lavender (Russia) - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)",Lavender (USA) (var. Compacta) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Compacta cultivar),Lavender (USA) (var. Irene Doyle) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Irene Doyle cultivar),Lavender (USA) (var. Maillette) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Maillette cultivar),Lavender (USA) (var. Nana Alba) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Nana Alba cultivar),Lavender (USA) (var. Twickel Purple) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Twickel Purple cult.),"Lavender (Ukraine) - Lavandula angustifolia Mill., (L. officinalis Chaix), fam. Lamiaceae","Lavender 1a calyx - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender 1b corolla - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender 1c flower spike - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender 2a hydrodiffusion - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Lavender 2b microwave - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)","Linaloe wood - Bursera delpechiana Poiss., fam. Burseraceae","Mentha citrata (Bergamot mint) (Argentina) 2b - Mentha citrata Ehrh., fam. Lamiaceae (Labiatae)","Mentha citrata (Bergamot mint) (India) - Mentha citrata Ehrh., fam. Lamiaceae (Labiatae)","Mentha citrata (Bergamot mint) (USA) - Mentha citrata Ehrh., fam. Lamiaceae (Labiatae)","Neroli bigarade (bitter orange flower) Morocco - Citrus aurantium L., ssp. amara Engl., fam. Rutaceae"
"Lavender (Italy) 1a - Lavandula angustifolia Mill. (L. officnalis Chaix), fam. Lamiaceae",0.17235158600071832,0.6605680877392535,0.5850626110947614,0.6811219812019098,0.6043944920467677,0.5724343317670322,0.6987453485828778,0.7116893553638776,0.7041610084095622,0.6528673804623777,0.6673845323582478,0.8463026461184449,0.7608481064396944,0.6418533216281495,0.833712199497763,0.7814972871577879,0.8149239029583895,0.7180902305098751,0.7263614746495699,0.6078174952656847,0.7828952619904729,0.8424090214056779,0.745972847747654,0.8343190345389944,0.5540114656776618,0.6712763369310965,0.7523403697653501,0.7226591044781957,0.7516045134584124,0.6004978455176325,0.7441599733759412,0.7114546303393824,0.7010299047165787,0.7366651227507428,0.5900981237739475,0.8053447008891429,0.5867993529940781,0.5475660515272776,1.0,0.6335324284614131,0.7176477347894447,0.7281469510650826,0.6811833322274292,0.7459645577647436,0.7360037933632213,0.594119821154198,0.5001708579065238,0.741486369041752,0.7339311562131907,0.6561382634670468,0.738062041023077,0.7034498073464892,0.6747369872102166,0.6911958275020423,0.6719557788214218,0.6290777669346896,0.5371194276057525,0.6491491443149413,0.5754045715295253
"Lavender (Italy) 2 - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)",0.22567364735708584,0.49358604106644743,0.37064722651565385,0.5074226633534574,0.611172896709921,0.5961265491767274,0.6031713996511412,0.5715725324912815,0.5754051226205268,0.7178115370944262,0.5899259549263437,0.6548713233219835,0.6136526183145394,0.6505853908668544,0.629158396356416,0.6538666622937022,0.5724341128621708,0.6151712171093012,0.5532411663690087,0.6411583659273659,0.708312778357636,0.686593465412257,0.6126551920718775,0.658004117225027,0.4138327885161115,0.522531500353968,0.5911168262753492,0.5369443185054711,0.536298197515304,0.5512710373583278,0.7806296678996734,0.530152387300797,0.5186008273474536,0.6222545446048859,0.6788387147146939,0.5479159740835706,0.4070876206054648,0.58092535840827,0.6335324284614131,1.0,0.7433049732484561,0.5527177913597722,0.5779144926222277,0.6658262077440675,0.5907651474303486,0.46485872022478025,0.440344495686776,0.64929549778532,0.5386901834825073,0.4446896482218252,0.7229037708722623,0.4977068937804514,0.6821991011410655,0.6015922708633451,0.451955372314934,0.41404527456629403,0.4337098708327972,0.4653186134233235,0.5863020738374936
"Lavender (Lithuania) - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)",0.2192872148578332,0.5843551590285725,0.45605513221217253,0.6124084400800994,0.6723875557003729,0.651571098783585,0.6802721091370563,0.6655049674924216,0.6755688010179126,0.7653836859688388,0.6341769892210503,0.7353009154917091,0.672277677968875,0.6688952067233519,0.7096167493398735,0.7190355474760756,0.6616594436414059,0.6537894702389012,0.6368304071297055,0.655489336238525,0.7747176938970837,0.7800590431476637,0.6860264597401129,0.7241868531178925,0.4726925519098025,0.5952505706888346,0.681642175792043,0.6439414203497462,0.6219767660455513,0.5696343296435933,0.8212082746055968,0.6273268755304132,0.5926834914977357,0.7040651094282695,0.7200841267652336,0.6543871779209035,0.4866557691642581,0.6642583893912613,0.7176477347894447,0.7433049732484561,1.0,0.6428394763376546,0.631284514057364,0.7525275122705806,0.6809043145464206,0.5144846171329047,0.5125384492364684,0.7711081334733664,0.6319373866264855,0.5365536700165459,0.7906103405137124,0.5928288580080782,0.7528124674164336,0.6749534513899502,0.5506502090362233,0.5005368285576017,0.47442885990497863,0.5421271672619089,0.60869138851973
"Lavender (Moldova) - Lavandula angustifolia Mill., (L. officinalis Chaix), fam. Lamiaceae",0.11142225429383501,0.8125140029084662,0.7410988982063177,0.7147753658000663,0.6262560525120406,0.5912596892114306,0.7389767151492582,0.7547767921798112,0.7587568469406417,0.622652806564681,0.6405268465397618,0.7060813129528152,0.6974137825511552,0.4792525176799818,0.7890917418114404,0.5893764114624707,0.8481918979253985,0.5619940169503321,0.743689023448824,0.6276495733950813,0.7045173036577095,0.687365908105262,0.7971093420001778,0.7135997875919303,0.7216405002294832,0.8754726771778347,0.8732596776265003,0.8438039751523192,0.7806732625129678,0.6402915485597909,0.6308364976754133,0.8965757164221223,0.8981723473546672,0.8419236464289442,0.5441944529777574,0.8506063683761151,0.7794589121147459,0.4530799594364461,0.7281469510650826,0.5527177913597722,0.6428394763376546,1.0,0.7516126776630543,0.7647223225999222,0.7962765348473939,0.7642470859997466,0.4164085226216018,0.78792083221592,0.8499250289182989,0.8072419280565517,0.680444724274907,0.8306405413395667,0.7135015459052072,0.7861878346367381,0.7433447807218936,0.768082095658108,0.6810497841098065,0.7481004663152504,0.6039464869153146
"Lavender (Russia) - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)",0.10943831707947238,0.7563078371657505,0.6290088861950542,0.6068503063684973,0.6876112959834644,0.6624114768436915,0.6992613255316886,0.6767589030726106,0.70439912411838,0.6660762282139608,0.7392603221621372,0.7213359192975314,0.7284719827818985,0.5008700944223585,0.7831167504374724,0.5931835862333661,0.7524835179120504,0.6134211281989569,0.6111334616905837,0.716408536446697,0.725082428582394,0.6572060954345975,0.8082945086559172,0.7385287621938539,0.7495307044111961,0.7814735148760438,0.7294824031393177,0.6425421659851124,0.7009755933629606,0.7393863490769061,0.6388018212286992,0.6824037548125663,0.7654104825096077,0.6979417899495918,0.4961596600052546,0.7003398250983118,0.7225537191236409,0.44232971522724196,0.6811833322274292,0.5779144926222277,0.631284514057364,0.7516126776630543,1.0,0.6369301586392977,0.6360064217136825,0.7745820171810068,0.326036224528481,0.691720572848898,0.6541053320310506,0.6656225564685692,0.635831567675783,0.6801900556886784,0.6324991275945275,0.7387522843936628,0.6131202166804373,0.6537644191908578,0.7437988404216336,0.653063769200396,0.6946097894936663
Lavender (USA) (var. Compacta) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Compacta cultivar),0.19397106548693366,0.6443827416974064,0.571855428291345,0.713493160980338,0.6020311972958233,0.5681847248619964,0.7150814744713653,0.7298039030286783,0.7117226866623589,0.6670862938931575,0.5669734871651924,0.7094969785707377,0.6602325814978803,0.5892038235949884,0.720953676102549,0.6568772407506862,0.7583321944653715,0.5802575820260998,0.7557904603588893,0.5774048928495894,0.7215729237379267,0.7461364921229527,0.6941683675655544,0.6964557343934955,0.5174284439838601,0.6737750521066793,0.8142425228665503,0.8058928181101105,0.7056328103199085,0.5310874587489474,0.7376443666966239,0.7875465495617583,0.7021702168931804,0.842093767934451,0.7012058452494536,0.7696340561764088,0.5622731099884113,0.5581876228581422,0.7459645577647436,0.6658262077440675,0.7525275122705806,0.7647223225999222,0.6369301586392977,1.0,0.874051471702825,0.5689922980625662,0.5167873377923244,0.8388344769930742,0.8047793438513579,0.6604284063147619,0.7999785488950889,0.7196631893905017,0.8168030808340894,0.6986992667098164,0.6440137600709435,0.6152853830662359,0.4985122394903956,0.6441671636563437,0.5737939228012229
Lavender (USA) (var. Irene Doyle) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Irene Doyle cultivar),0.15979255795889158,0.6964529593050153,0.6623883273096038,0.7841153572834489,0.5621504282183691,0.5248223648744796,0.7207013347661105,0.764269385773894,0.7387762893321543,0.6099549446347792,0.528534139350888,0.6796012739003441,0.621658411877114,0.5046101044923359,0.7077826870410444,0.598403075966545,0.8020870850005628,0.5285636538413988,0.8287867879242719,0.5320258319308898,0.6616523434640416,0.694529706352301,0.6820985411503158,0.6647103548883107,0.549990648620778,0.6966672810962372,0.838586495665168,0.8691805558557831,0.7495298324846948,0.5003559639669732,0.6668805142456729,0.8331341184279821,0.7428663451156388,0.8116417363354714,0.5989332103684989,0.818157901664382,0.6203492861792115,0.47494900616357305,0.7360037933632213,0.5907651474303486,0.6809043145464206,0.7962765348473941,0.6360064217136825,0.874051471702825,1.0,0.5982751463368845,0.5000583294512719,0.8019494354297985,0.8915173856012503,0.7495256597355975,0.7394468708326816,0.8040477337429075,0.7298093877685494,0.6741489149093407,0.7218890942652203,0.7054735567391992,0.515871733921391,0.7142829108696137,0.5367393393447837
Lavender (USA) (var. Maillette) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Maillette cultivar),0.032239097946517026,0.7843645017755946,0.7007934275924199,0.5551606136920553,0.6099744620815712,0.5844596947003404,0.642616710454212,0.6252313671510897,0.6479116499073212,0.5573508111810475,0.6734245443930613,0.6166036644689536,0.6619347134320002,0.3844277769260527,0.7116425573655389,0.48189210653044734,0.7109002154212418,0.5131147801503533,0.5721422664240214,0.658085819411704,0.6316775048285503,0.5618775373554217,0.777230713900569,0.6418718768868874,0.9147950414427133,0.8438009790668003,0.700032014737832,0.6222409584696671,0.6589327306776993,0.7274111666486787,0.5193812353922763,0.6939372938462651,0.8143811367721556,0.6650830882314288,0.40272791821233433,0.6715992326222942,0.8579001883522004,0.3492095089170858,0.594119821154198,0.46485872022478025,0.5144846171329047,0.7642470859997466,0.7745820171810068,0.5689922980625662,0.5982751463368846,1.0,0.2436195192400037,0.6247905784204206,0.6375821395517145,0.7006611362015521,0.5331253733457004,0.6836845086258633,0.572043145210405,0.7176314371277416,0.6127697442019253,0.6931091665799423,0.8781528303733771,0.6602185327438029,0.6153803174218765
Lavender (USA) (var. Nana Alba) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Nana Alba cultivar),0.1122536122908041,0.33137743105435324,0.2872040679241572,0.44800863364396115,0.32111634519701815,0.2976185784986465,0.4111148486472851,0.4320685159714064,0.4136478076479335,0.40067785423724944,0.31979449139013716,0.4302165519954144,0.34985116340036815,0.39037587615466907,0.42771359338603054,0.45878820749991456,0.42440021934889927,0.33655790406138564,0.5293540191472264,0.3464182336347187,0.4343204399560978,0.5026138145421237,0.3609187387475169,0.41940765798308544,0.2100001467802236,0.3609675831379997,0.43828327999005523,0.5221929528375306,0.4146817563854204,0.2797979809870651,0.4991046022618346,0.4651517871774875,0.3778425976680687,0.5060676423887949,0.5437318458530307,0.46917411334538695,0.26906458756235274,0.3902240528590154,0.5001708579065238,0.440344495686776,0.5125384492364684,0.4164085226216018,0.326036224528481,0.5167873377923244,0.5000583294512719,0.2436195192400037,1.0,0.4879121684083221,0.47932894035606943,0.36446572277980105,0.5045812613362834,0.41122036644202253,0.4963634242026077,0.4735514265451497,0.4871451843095106,0.3310763706731231,0.19078774304195756,0.3630223072319838,0.29286736397892665
Lavender (USA) (var. Twickel Purple) - Lavandula angustifolia Mill. (L. officinalis Chaix) (Twickel Purple cult.),0.17555586861140215,0.6807878888896519,0.5965285975886263,0.681003666744428,0.6275397426630853,0.5951045658904899,0.7179691843390478,0.7245481544417854,0.7189027730945605,0.6742621056314018,0.6416616402156949,0.7542105273897255,0.6986667029845823,0.5718066084134119,0.7733720843949692,0.663743933350098,0.7808019633945699,0.606358488463511,0.7129621437362224,0.622708205656848,0.7550285105826228,0.7721955553983499,0.7605246644154163,0.7267028187460763,0.5929256445713351,0.7282072084552755,0.8229859074409454,0.7858860003387694,0.7221726639742034,0.58908866609118,0.7157574569176253,0.7835216356920324,0.7228604827352664,0.8102886369504629,0.6564575561905629,0.7792333914879325,0.6300930758944294,0.6109735962636738,0.741486369041752,0.64929549778532,0.7711081334733664,0.7879208322159202,0.691720572848898,0.8388344769930742,0.8019494354297985,0.6247905784204207,0.4879121684083221,1.0,0.7627509377598398,0.690877239568493,0.8032261499960978,0.7440233080854906,0.8111081532284024,0.7584407899764973,0.6502053174166739,0.6405194694495133,0.5687533471152456,0.6624867584590773,0.6055215156492868
"Lavender (Ukraine) - Lavandula angustifolia Mill., (L. officinalis Chaix), fam. Lamiaceae",0.12532063864017418,0.7396046766306775,0.7272813500796558,0.7905641560761862,0.5497952869640894,0.5119730273438152,0.7145291960785036,0.7649511756646313,0.7440553038960829,0.5762475483205292,0.5343629693281737,0.6685583310233669,0.6213322509760991,0.4642033338778654,0.7177077956504561,0.5761956827350301,0.8287815035799366,0.5172843260590447,0.8321711090404674,0.5259254354740059,0.64095232686771,0.6713266424024058,0.6939222586871772,0.6633564177828781,0.5942889635303619,0.740935063952387,0.8442122799674754,0.9184472298935064,0.7848825095704066,0.5173520648504063,0.6224348446148471,0.8743537933473013,0.791866365431942,0.8045125590082101,0.5416633793473291,0.8664087704065165,0.6772995692283421,0.4268595022500409,0.7339311562131907,0.5386901834825073,0.6319373866264855,0.8499250289182989,0.6541053320310506,0.8047793438513579,0.8915173856012506,0.6375821395517145,0.47932894035606943,0.7627509377598397,1.0,0.8063682756047004,0.6811523616936234,0.8489666086174215,0.6807787995047738,0.6849904253579401,0.7787706999729528,0.7676255637762424,0.5510104565982566,0.7510853187807776,0.5251592062359017
"Lavender 1a calyx - Lavandula angustifolia Mill., fam. Lamiaceae (Labiatae)",0.06480446114272054,0.7951215149648085,0.8797741601550466,0.7504185929813133,0.5154267008604511,0.47655945152140344,0.6754943302113852,0.7353474172962573,0.7215961758205466,0.5077858492538607,0.5165703181828458,0.6187683601571983,0.5747447673743784,0.3495934039240406,0.6805151245251553,0.4828936048875172,0.8074981520131522,0.4575028713497108,0.7448052733388464,0.4908397386102007,0.5734279281759052,0.5832689061515504,0.6847129862055603,0.6079835545938961,0.686569873614224,0.7638811945224558,0.8101129172866168,0.7897040072485442,0.7712989696524647,0.5067061694032193,0.5195214369770911,0.7966899799882122,0.7910007825744476,0.6876743212859346,0.39913362908638483,0.8118924262691487,0.7865237066037264,0.33323493456170106,0.6561382634670468,0.4446896482218252,0.5365536700165457,0.8072419280565517,0.6656225564685692,0.6604284063147619,0.7495256597355976,0.7006611362015521,0.36446572277980105,0.690877239568493,0.8063682756047004,1.0,0.592950592106621,0.933176016257047,0.5617234302068276,0.6467471506660216,0.8079206454929421,0.9235260393114829,0.62527590748251,0.81449950254332,0.5007987486284895
