,"Achillea abrotanoides - Achillea abrotanoides (Vis.) Vis., fam. Asteraceae (Compositae)","Achillea serbica - Achillea serbica Nym., fam. Asteraceae (Compositae)","Achillea wilhelmsii (Egypt) - Achillea wilhelmsii C. Koch (A. santolina Auct. Mult.), fam. Asteraceae","Achillea wilhelmsii (Turkey) - Achillea wilhelmsii C. Koch (A. santolina Auct. Mult.), fam. Asteraceae","Amomum villosum (China) 1a - Amomum villosum Lour. var. xanthioides, fam. Zingiberaceae","Annual wormwood (Finland) - Artemisia annua L., fam. Asteraceae (Compositae)","Annual wormwood (Vietnam) 1 - Artemisia annua L., fam. Asteraceae (Compositae)","Annual wormwood (Vietnam) 2a - Artemisia annua L., fam. Asteraceae (Compositae)","Artemisia abaensis (China) - Artemisia abaensis Y.R. Ling et S.Y. Zhao, fam. Asteraceae (Compositae)","Artemisia aksaiensis (China) - Artemisia aksaiensis Y.R. Ling, fam. Asteraceae (Compositae)","Artemisia arborescens (U.S.A.) - Artemisia arborescens L., fam. Asteraceae (Compositae)","Artemisia aucheri (Iran) 1 - Artemisia aucheri Boiss., fam. Asteraceae (Compositae)","Artemisia austriaca (Turkey) - Artemisia austriaca Jacq., fam. Asteraceae (Compositae)","Artemisia diffusa (Iran) 2 - Artemisia diffusa Krasch. ex Poljak., fam. Asteraceae (Compositae)","Artemisia glacialis (Italy) - Artemisia glacialis L., fam. Asteraceae (Compositae)","Artemisia kawakamii (China) - Artemisia kawakamii Hayata, fam. Asteraceae (Compositae)","Artemisia vallesiaca (Italy) - Artemisia vallesiaca All., fam. Asteraceae (Compositae)","Curcuma aromatica (India) 1 petiole - Curcuma aromatica Salisb., fam. Zingiberaceae","Curcuma aromatica (India) 2a leaf - Curcuma aromatica Salisb., fam. Zingiberaceae","Curcuma aromatica (India) 2b rhizome - Curcuma aromatica Salisb., fam. Zingiberaceae","Lavandula stoechas (ssp. pedunculata A) - Lavandula stoechas L. (ssp. pedunculata, Chemotype A), fam. Lamiaceae","Lavandula stoechas (ssp. sampaioana A) - Lavandula stoechas L. (ssp. sampaioana, Chemotype A), fam. Lamiaceae","Lavandula stoechas (ssp. stoechas) - Lavandula stoechas L. (ssp. stoechas), fam. Lamiaceae (Labiatae)","Melia dubia (India) - Melia dubia Cav., fam. Meliaceae","Picea engelmanni needle - Picea engelmanni (Parry) Engelm., fam. Pinaceae","Rosemary (Brazil) 2 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Chile) - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Cuba) - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (France) 3 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Hungary) 1 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Hungary) 2a - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Japan) - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (South Africa) 2 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Spain) 7 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosemary (Spain) 8 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Rosmarinus eriocalyx (Algeria) 1 - Rosmarinus eriocalyx Jordan & Fourr., fam. Lamiaceae (Labiatae)","Rosmarinus eriocalyx (Spain) - Rosmarinus eriocalyx Jordan & Fourr., fam. Lamiaceae (Labiatae)","Rosmarinus tomentosus (Spain) - Rosmarinus tomentosus Huber-Morath & Maire, fam. Lamiaceae (Labiatae)","Sage, dalmatian (Greece) - Salvia officinalis L., fam. Lamiaceae (Labiatae)","Sage, dalmatian (Portugal) - Salvia officinalis L., fam. Lamiaceae (Labiatae)","Sage, dalmatian var. Berggarten (USA) - Salvia officinalis L. var. Berggarten, fam. Lamiaceae (Labiatae)","Sage, dalmatian var. Compacta (USA) - Salvia officinalis L. var. Compacta, fam. Lamiaceae (Labiatae)","Sage, spanish (Spain)  1 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Sage, spanish (Spain)  3 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Sage, spanish (Spain)  4 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Sage, spanish (Spain)  6 - Salvia lavandulaefolia Vahl. ssp. vellerea (Chemotype 1), fam. Lamiaceae","Sage, spanish (Spain)  7 - Salvia lavandulaefolia Vahl. ssp. vellerea (Chemotype 2), fam. Lamiaceae","Sage, spanish (Spain)  9 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Sage, spanish (Spain) 10 - Salvia lavandulaefolia Vahl, fam. Lamiaceae (Labiatae)","Sage, spanish (Spain) 12 - Salvia lavandulaefolia Vahl, fam. Lamiaceae (Labiatae)","Sage, spanish (Spain) 13 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Sage, spanish (Spain) 14 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Sage, spanish 1 - Salvia lavandulaefolia Vahl., fam. Lamiaceae (Labiatae)","Salvia aucheri (Turkey) 1a var. aucheri - Salvia aucheri Benth. var. aucheri, fam. Lamiaceae (Labiatae)","Salvia aucheri (Turkey) 1b var. canenscens - Salvia aucheri Benth. var. canenscens, fam. Lamiaceae (Labiatae)","Salvia tomentosa (Turkey) leaf - Salvia tomentosa Mill., fam. Lamiaceae (Labiatae)","Santolina canescens - Santolina rosmarinifolia (L.) ssp. canescens (Lag.) Nyman, fam. Asteraceae","Santolina chamaecyparisus (Spain) - Santolina chamaecyparisus L., ssp. squarrosa DC., fam. Asteraceae","Tanacetum khorassanicum (Iran) - Tanacetum khorassanicum (Krasch.) Parsa, fam. Asteraceae (Compositae)","Tansy (U.S.A.) - Tanacetum vulgare L., fam. Asteraceae (Compositae)","Thymus funkii - Thymus funkii Cosson, fam. Lamiaceae (Labiatae)","Yarrow (India) - Achillea millefolium L., fam. Asteraceae (Compositae)","Yarrow - Achillea millefolium L., fam. Asteraceae (Compositae)"
"Curcuma aromatica (India) 2a leaf - Curcuma aromatica Salisb., fam. Zingiberaceae",0.4505088403811961,0.2641640441245521,0.3918913553070732,0.5706262806506261,0.44817151666305555,0.49002979493158005,0.578519477720637,0.5523916623739549,0.6145904877691546,0.5547106108613942,0.4489944446505435,0.49849889012044524,0.4143663646489174,0.5155645105684198,0.6024323013670545,0.5874609831525521,0.4084387734659717,0.5873883208500428,1.0,0.7173443238378283,0.48847844776955185,0.5116449713912341,0.2294997717764421,0.4613108743525903,0.4691147261623658,0.5044669677333731,0.4439611643775515,0.5947801714879586,0.5265801188627341,0.6111255348683431,0.36642834865143337,0.5429590960210713,0.46898986778629137,0.5810279924005328,0.5387257337068736,0.48004784814447443,0.532523137615624,0.5169042513351048,0.5180369229827648,0.5550324819253122,0.5705486443817172,0.5219535127721748,0.46430848448936746,0.5521257404219475,0.5490230858683469,0.5886311830452085,0.4956937830327629,0.6157028404514923,0.5328894058422566,0.5277708434159909,0.5052355859710029,0.5410343431493208,0.4992095209402848,0.5550746914271423,0.4833836856566103,0.5128258140620323,0.5327146835963008,0.5239168490977673,0.4303805175518447,0.4768612832885515,0.45265598370101745,0.6102004511493768,0.513270471623271
"Curcuma aromatica (India) 2b rhizome - Curcuma aromatica Salisb., fam. Zingiberaceae",0.4216711944093674,0.2721226794632077,0.3667083747164712,0.5860258759406602,0.4527193561945405,0.4854317893465687,0.5666244792371886,0.5403485080081065,0.5799676443241041,0.5192472042474982,0.4303478211377717,0.48347080493940675,0.4417291649190961,0.5253041378087302,0.609843856027692,0.5835102651604483,0.4254002659568463,0.5613697769417352,0.7173443238378283,1.0,0.47729294532018074,0.5343969338633421,0.2225283182747242,0.4467931503605699,0.48705397057848265,0.49970225087531606,0.4395842779014548,0.6104369920637149,0.5180204833280686,0.5957725957697828,0.3533311956700471,0.5140581477611768,0.4709855917799868,0.5928915617407522,0.5488986078523015,0.4970256849268272,0.5375723026754098,0.5468400701768403,0.49170183969203707,0.5588081536892673,0.5683841436767352,0.4994768375333455,0.44447168940452697,0.5390259576844603,0.5316089167965441,0.5921356889830214,0.47648953988479736,0.5992162903261424,0.5197815963368708,0.5014890674561554,0.4795178955569609,0.5340381197182804,0.5198207071479763,0.5343961119053784,0.4576868468100349,0.49927802101800267,0.5044702858289525,0.5171688879183401,0.40636679279972054,0.4809693985050226,0.425231683859538,0.6090829789721306,0.49235470364720857
"Lavandula stoechas (ssp. pedunculata A) - Lavandula stoechas L. (ssp. pedunculata, Chemotype A), fam. Lamiaceae",0.47081815693174156,0.18922518795803633,0.3748846923134832,0.5490309434977174,0.3575983657820134,0.4177373839822254,0.539994172236778,0.44541274035501455,0.5380822646221863,0.5585220562308475,0.3819515785929728,0.4348334654841852,0.4223462501840529,0.5061316665894464,0.5531824153220707,0.43552634596380047,0.32933881242516616,0.5000019489720147,0.48847844776955185,0.47729294532018074,1.0,0.7025554925760683,0.578071430358031,0.38964036673784397,0.37409923464775174,0.5747911193323929,0.4256234574182616,0.5367600647821441,0.5398892647888891,0.5379381252324219,0.49030711944618566,0.5766957100051806,0.5474684284183116,0.583500055443821,0.5198345221429541,0.4887091864084051,0.5427167298712533,0.5072644867038946,0.5367963556845393,0.52869241588639,0.49622533341382125,0.5604648254284108,0.5614877100532036,0.609707134426736,0.6083003474614406,0.5933921905460902,0.4742052887313032,0.6322655466969709,0.5852570887045254,0.5351845493676484,0.5653993798264767,0.6033103243935564,0.4938932585785988,0.5816805287427722,0.5530159332493628,0.5072590210844947,0.48888486702862377,0.4261839402297013,0.3869972173473629,0.3744474725484138,0.5426245237119465,0.5203139243356596,0.5146132251596032
"Lavandula stoechas (ssp. sampaioana A) - Lavandula stoechas L. (ssp. sampaioana, Chemotype A), fam. Lamiaceae",0.3318426808098426,0.2225479171621031,0.2767764152500404,0.5458456810167451,0.3945790481128091,0.40215427626815026,0.47332329248235383,0.43184369970052283,0.4423724274417926,0.4037774629829054,0.3441820804041308,0.38656670717384045,0.4449694041652982,0.4761674403682342,0.54607654021559,0.4698115837762059,0.3864921931427622,0.41836334859566204,0.5116449713912341,0.5343969338633421,0.7025554925760683,1.0,0.5330548135503141,0.3571425852435681,0.4519237827388679,0.4701964326919398,0.37747604716115235,0.5814747343926892,0.46022347201950187,0.5059930621723474,0.32128721801478843,0.44021228844507077,0.44515082950077234,0.5746531350521062,0.49936388579617486,0.51333203845643,0.5253982054380489,0.5837407310207966,0.4009558976193093,0.5038220200111421,0.4963711001164951,0.42001471776828814,0.40372228717309877,0.4852789315524354,0.4764991247041632,0.5548414583365964,0.3928322690828566,0.5231605664280075,0.4693757234819014,0.4159829129004994,0.4106749538799602,0.49192706764036553,0.4946247587131535,0.4566918962782287,0.38743034398580656,0.42050047709046334,0.3810865406292959,0.4256210143273145,0.30633188949162704,0.4031841331673276,0.3566599390863353,0.5113671397804789,0.42074869713861807
"Lavandula stoechas (ssp. stoechas) - Lavandula stoechas L. (ssp. stoechas), fam. Lamiaceae (Labiatae)",0.1796623134263995,0.0,0.12997545218537576,0.21241823834838858,0.1333599560120441,0.1767508466323523,0.23687220292937283,0.20967754287853868,0.25814508871798436,0.24016215131120122,0.15304262912103694,0.18466374144480657,0.11177058676518958,0.1852467694197354,0.2324796372372413,0.2095379324065244,0.08930556169350623,0.22926939319515438,0.2294997717764421,0.2225283182747242,0.578071430358031,0.5330548135503141,1.0,0.15779803640977208,0.14026725157797615,0.20210984713367752,0.15049470558922484,0.21578876065043517,0.20353095986082692,0.23800838276348846,0.12965962672069498,0.2328728777771919,0.17297680671948923,0.2249010041669861,0.19776227684462955,0.16241890271792214,0.20267185509253527,0.17289497225234052,0.219602850139635,0.21212851774205044,0.21544503877244248,0.2211060650822374,0.1910843733013241,0.23104614858504113,0.2305330276627302,0.23519514436623035,0.19303174474201212,0.2589516722538464,0.2194864524744773,0.22311832448594215,0.2148268232797318,0.22332486867261503,0.17227954513138977,0.23319243254077715,0.20058797172955722,0.1995869785085589,0.21071047608445836,0.19064516562044165,0.14767262363879397,0.14976226641866797,0.18843012719608354,0.23357104005335516,0.20542855915548808
"Melia dubia (India) - Melia dubia Cav., fam. Meliaceae",0.4856657910342953,0.14027452232466986,0.33298777751098063,0.4219048622864259,0.49423365288435483,0.42346001199921524,0.4458101611563223,0.5025471416357137,0.5171886160045587,0.43626387630885144,0.4599282373277481,0.39992074719337967,0.2260561284868493,0.3669869572276101,0.47316533837312125,0.4589683569933899,0.27578093256733116,0.49904730936345665,0.4613108743525903,0.4467931503605699,0.38964036673784397,0.3571425852435681,0.15779803640977208,1.0,0.46722723056157656,0.4048038890360851,0.37266736394565925,0.46484061812708843,0.3873072100385422,0.4552380283620515,0.27795828702841674,0.5217395137576974,0.3445511645630909,0.4492659044563915,0.3172179303317353,0.5355516346259616,0.5755283941135712,0.42159027104696445,0.42861451251771554,0.44075672410777267,0.6247477224138644,0.4710098675335619,0.4444935051724348,0.4785775164541559,0.4714833066807056,0.557937077972753,0.49376116882118426,0.45086384742311525,0.4877358849485901,0.5031317787212245,0.4714704605130756,0.43672562513538915,0.3078346496440034,0.4785980407281508,0.4181101537187142,0.39742949001100936,0.46742645796776416,0.4378824509417024,0.3575691529586973,0.37795135156073634,0.40853972917350245,0.46295806210301504,0.5430170013881466
"Picea engelmanni needle - Picea engelmanni (Parry) Engelm., fam. Pinaceae",0.3337369580855978,0.1764422286602575,0.24976050531992222,0.4660951751117819,0.561084657848277,0.37027329207740634,0.44220082501184743,0.4166249016885478,0.41141144655032535,0.34523947178942715,0.3757476301929361,0.35356647285942877,0.33187331458197267,0.3922208685860713,0.4961769977085707,0.44435333784757214,0.33076788750051545,0.3887493510354151,0.4691147261623658,0.48705397057848265,0.37409923464775174,0.4519237827388679,0.14026725157797615,0.46722723056157656,1.0,0.5073282663338894,0.5681159889182428,0.5248475326272,0.36966630054339755,0.46153892134718333,0.22698766477166832,0.45526394418142324,0.3469361092168425,0.5796409773372271,0.4522976670245512,0.579341755447393,0.5687097120033389,0.5440693224904731,0.34863411941130373,0.4557048581536307,0.574727820984831,0.43833909510773605,0.3720553269255583,0.4690678707962266,0.45383469070091875,0.5920876290737089,0.41635429492499765,0.45213330450225897,0.4763561287556486,0.4313905020160749,0.41900589400924804,0.4459070539409058,0.4045471999633373,0.4186559561506277,0.34413714813086704,0.3710942008500351,0.39682922124395803,0.41366749754765686,0.27786100294037674,0.37416853605382294,0.32068314238161155,0.44822790050404315,0.4224776647000792
"Rosemary (Brazil) 2 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)",0.5257858712086448,0.20841862238325093,0.3953427014105185,0.6599029894077288,0.4138728236312885,0.44212609584765894,0.6301102607019943,0.4474631124301135,0.5427614604294916,0.6032380104432491,0.3843347718211584,0.4700406141090252,0.5487947400974341,0.6098333568422253,0.6298355672763327,0.42834752839487933,0.38160065062043935,0.505616042589571,0.5044669677333731,0.49970225087531606,0.5747911193323929,0.4701964326919398,0.20210984713367752,0.4048038890360851,0.5073282663338894,1.0,0.6953485085744919,0.6035392149087204,0.6461604503082018,0.5659515692237731,0.6493636127131669,0.6663105052320777,0.7140314743942233,0.7632965715274793,0.6343053377898602,0.5773506125885242,0.6311465541402481,0.6015786611196603,0.6100137350615567,0.6108846048230246,0.5566453103882292,0.6951908716424151,0.6716086105552765,0.7827808338175883,0.7623009685511013,0.7568371901344038,0.5455157826173096,0.7142000484606352,0.752252077279052,0.6245486749857829,0.6958522934247793,0.7611003419424196,0.6205859191532727,0.6876646714916925,0.6615606163203245,0.5967292544687142,0.5795130985603949,0.4386549420869922,0.39992681775353267,0.3879176159720611,0.6906882047820068,0.560895811105333,0.5680889791294912
"Rosemary (Chile) - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)",0.4102549430665873,0.16022502915713033,0.3177911371792884,0.48516810361641705,0.3975613042455287,0.3712966702630136,0.5309442058456626,0.4019631175876469,0.4760174474972245,0.4740200667574198,0.342167281884192,0.3845052789879313,0.36502824025664327,0.4489239641679871,0.48969512123730496,0.4025289719147773,0.3126590318915651,0.4399706275412715,0.4439611643775515,0.4395842779014548,0.4256234574182616,0.37747604716115235,0.15049470558922484,0.37266736394565925,0.5681159889182428,0.6953485085744919,1.0,0.47727271633385426,0.4737538301120938,0.4761868148735755,0.39621330386225073,0.5314970828737445,0.45739578743174647,0.5935062681957706,0.46005260160492656,0.43012578897379794,0.4775171435845508,0.4403290045225773,0.47477683699392537,0.4743229461133732,0.4946206918987631,0.5362613070225057,0.45594678626523544,0.5663119478966222,0.5554984737452616,0.5881377523224673,0.4719874502112642,0.5266211687388072,0.5521477679556756,0.5378432227364656,0.5413163004475241,0.5273006705785817,0.4490999249875669,0.5217195386842569,0.4825374312455142,0.45863162536740487,0.5343863398496458,0.3863645583509767,0.3399076300951097,0.3384306360085687,0.5065339544503519,0.4677096344002204,0.4543766905562303
"Rosemary (Cuba) - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)",0.467851905071184,0.26943034623903495,0.3650533315206469,0.7258695927177881,0.4856145897633606,0.47409229341145576,0.5840125519262923,0.5090958045034972,0.5591600239710963,0.5184316136255857,0.41667607359369707,0.46489406985711423,0.5486051315814522,0.6708065018182143,0.6735228517878179,0.5625479790146107,0.6417433987836213,0.5218152428666798,0.5947801714879586,0.6104369920637149,0.5367600647821441,0.5814747343926892,0.21578876065043517,0.46484061812708843,0.5248475326272,0.6035392149087204,0.47727271633385426,1.0,0.6571254552388386,0.7442052397027048,0.4635534292882745,0.6084703894445953,0.5761227019004684,0.7006324512818354,0.6294851704068183,0.6400735454299141,0.6983421580922582,0.7318170649926492,0.5292957345244874,0.63412565195165,0.6587233596032609,0.5980083996136354,0.5681270164864927,0.6622568988096189,0.6479304598228288,0.7285108670439653,0.5359945180918887,0.697691605183006,0.6273938552346106,0.5635919530448184,0.5549487119052853,0.6450320364689153,0.6025149882994647,0.654066448630521,0.5903265924511871,0.5308517453583873,0.5036433941720071,0.5240069202483251,0.42767889171452067,0.4826847387849347,0.5376634399270419,0.6346832489697682,0.5947175633406727
"Rosemary (France) 3 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)",0.5549186795746939,0.22783670601301964,0.40355448519416803,0.7075970379678231,0.3776903641157784,0.45268188085017513,0.6038125268317601,0.46027468066347665,0.5684892776888182,0.6221400372777609,0.3924238927352901,0.5279038319332086,0.564717357163711,0.7006885633647923,0.6357392057159323,0.4674833101187599,0.5309441151892014,0.5283852153186472,0.5265801188627341,0.5180204833280686,0.5398892647888891,0.46022347201950187,0.20353095986082692,0.3873072100385422,0.36966630054339755,0.6461604503082018,0.4737538301120938,0.6571254552388386,1.0,0.6608234688817565,0.616277734622277,0.6353187259744761,0.6556586374236754,0.6468380893941702,0.6501666764696953,0.5017043540755804,0.5760706061057839,0.5469745891295362,0.6094023348724256,0.5959471880341252,0.5250768697030618,0.6555757851568925,0.6297804309888279,0.7023506524454589,0.6944677820913974,0.6598530220338715,0.5039195001765933,0.7138097525244347,0.6700184987503198,0.5771492719717317,0.6097625219705629,0.6851642091186312,0.6099141969587051,0.711947285273504,0.6901948303624699,0.609417975651482,0.524961351854029,0.4744276574456461,0.4438112685381309,0.4066593609143695,0.6571406272267348,0.5947181578976983,0.5498023491264776
"Rosemary (Hungary) 1 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)",0.5350574046962179,0.25756957321319285,0.43022760205861343,0.63327252519815,0.49568091039134277,0.49405992511758756,0.6204081346802844,0.5539052016681667,0.6709830857419296,0.6219334022000409,0.44723387208708154,0.5112556163358235,0.4374350211170449,0.6296204673612,0.6248103548772119,0.6017197457030987,0.5976818462644704,0.6137523988653624,0.6111255348683431,0.5957725957697828,0.5379381252324219,0.5059930621723474,0.23800838276348846,0.4552380283620515,0.46153892134718333,0.5659515692237731,0.4761868148735755,0.7442052397027048,0.6608234688817565,1.0,0.4632578946224333,0.6946718831951959,0.5141231400727353,0.6118859606840301,0.6054617991449183,0.48762222946765976,0.5879787504572753,0.5464226899533704,0.5978300576954114,0.5997169682056065,0.63463246321256,0.6608654708089101,0.5433805119837346,0.660638805695443,0.6516193216921751,0.6427768554035906,0.5675925361515032,0.729942414720667,0.6116872642431133,0.6091349055068369,0.5996651656598535,0.62429611862862,0.5262318920085693,0.6983038652605168,0.6573469833172856,0.556186865251524,0.5637057760494388,0.5636003003556421,0.5182352135091948,0.46283078225210483,0.5837196195341032,0.6362955351603652,0.5744728896982874
"Rosemary (Hungary) 2a - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)",0.5005578933337415,0.12076289397664963,0.33897019481396495,0.582162839801833,0.25318704705657247,0.3432751482343751,0.509793229027221,0.32030115997492015,0.4409776539954562,0.569410073072453,0.24458756738955445,0.40721802929152173,0.5250876142015812,0.5949717985368334,0.517937675990495,0.2831876915323227,0.3239566538455937,0.4095089948295696,0.36642834865143337,0.3533311956700471,0.49030711944618566,0.32128721801478843,0.12965962672069498,0.27795828702841674,0.22698766477166832,0.6493636127131669,0.39621330386225073,0.4635534292882745,0.616277734622277,0.4632578946224333,1.0,0.563810594836647,0.7394986619192605,0.5632589378925055,0.5614699000880994,0.40894636239352433,0.4643859115904476,0.4259065561716088,0.5720792688741925,0.5042752996105271,0.3976969362130889,0.6373706877922708,0.6418077763317851,0.6891659671249839,0.6625833977621955,0.5715764485383117,0.4427940840966249,0.6143543396335003,0.6550242739306581,0.48751822414916424,0.6074050624618129,0.7008874790164376,0.5579159803511482,0.6400127067095591,0.6845276213214604,0.5507451681104499,0.46616101918275843,0.32076274908805646,0.34113110600647745,0.26593740215197204,0.7281415792982553,0.44735602088702664,0.46097977934129897
