,"Abies alba needle (Montenegro) - Abies alba Mill., fam. Pinaceae","Abies alba needle (Serbia) - Abies alba Mill., fam. Pinaceae","Abies cephalonica - Abies cephalonica Loud., fam. Pinaceae","Abies cephalonica needle (Greece) - Abies cephalonica Loud., fam. Pinaceae","Achillea collina - Achillea collina Becker, fam. Asteraceae (Compositae)","Aframomum citratum (Cameroon) 2a leaf - Aframomum citratum (Pereira) K. Schum., fam. Zingiberaceae","Agathosma apiculata - Agathosma apiculata G.F.W. Mey, fam. Diosmeae (Rutaceae)","Agathosma clavisepala - Agathosma clavisepala R.A. Dyer, fam. Diosmeae (Rutaceae)","Ajuga chamaepitys (Iran) - Ajuga chamaepitys (L.) Schreb., fam. Lauraceae","Amomum villosum (China) 1g leaf - Amomum villosum Lour., fam. Zingiberaceae","Amomum villosum - Amomum villosum Lour., fam. Zingiberaceae","Artemisia campestris (Tunisia) - Artemisia campestris L., fam. Asteraceae (Compositae)","Artemisia campestris, ssp. glutinosa (Italy) - Artemisia campestris L. ssp. glutinosa (Ten.) Briq. et Cavill., Asteraceae","Bitter orange leaf (Petitgrain) (China) 2 - Citrus aurantium L., ssp. amara Engl., fam Rutaceae","Egletes viscosa (flower heads) - Egletes viscosa Less., fam. Asteraceae (Compositae)","Eucalyptus alba (Burkina Faso) - Eucalyptus alba Muell., fam. Myrtaceae","Fir balsam 2a - Abies balsamea (L.) Mill., fam. Pinaceae","Fir balsam twig (Canada) 4 - Abies balsamea (L.) Mill., fam. Pinaceae","Fir needle balsam (Canada) 1 - Abies balsamea (L.) Mill., fam. Pinaceae","Fir needle balsam (Canada) 2 - Abies balsamea (L.) Mill., fam. Pinaceae","Fir needle balsam (Canada) 3 - Abies balsamea (L.) Mill., fam. Pinaceae","Galbanum 1 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)","Galbanum 2 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)","Galbanum 3 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)","Galbanum 4 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)","Galbanum root (Iran) - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)","Galbanum stem (Iran) - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)","Hypericum dogonbadanicum - Hypericum dogonbadanicum Assadi, fam. Guttiferae (Hypericeae)","Lavandula dentata (Chemotype B) - Lavandula dentata L. (Chemotype B), fam. Lamiaceae (Labiatae)","Lavandula stoechas (ssp. pedunculata B) - Lavandula stoechas L. (ssp. pedunculata, Chemotype B), fam. Lamiaceae","Lavandula stoechas (ssp. sampaioana B) - Lavandula stoechas L. (ssp. sampaioana, Chemotype B), fam. Lamiaceae","Nutmeg (Hainan Island) - Myristica fragrans Houtt., fam. Myristicaceae","Nutmeg (India) 5a leaf - Myristica fragrans Houtt., fam. Myristicaceae","Nutmeg (India) 6 - Myristica fragrans Houtt., fam. Myristicaceae","Nutmeg (India) 7 - Myristica fragrans Houtt., fam. Myristicaceae","Nutmeg (Malaysia) - Myristica fragrans Houtt., fam. Myristicaceae","Picea abies conifer 2 - Picea abies (L.) Karst (P. excelsa Link), fam. Pinaceae","Pinus brutia (Greece) - Pinus brutia Tenore, fam. Pinaceae","Piper capense (Cameroon) 1a - Piper capense L., fam. Piperaceae","Piper capense (Cameroon) 1b - Piper capense L., fam. Piperaceae","Piper guineense (Cameroon) 1b - Piper guineense Schum. et Thom., fam. Piperaceae","Pteronia incana 1 - Pteronia incana, fam. Asteraceae (Compositae)","Pteronia incana 3 - Pteronia incana, fam. Asteraceae (Compositae)","Ribes sanguineum flower headspace - Ribes sanguineum L., fam. Grossulariaceae","Sage, spanish (Spain)  8 - Salvia lavandulaefolia Vahl. ssp. blancoana, fam. Lamiaceae (Labiatae)","Schinus latifolius - Schinus latifolius Engl., fam. Anarcadiaceae","Scleria striatinux rhizome (Cameroon) - Scleria striatinux De Wild., fam. Cyperaceae","Sideritis lycia (Turkey) - Sideritis lycia Boiss. et Heldr., fam. Lamiaceae (Labiatae)","Sideritis raeseri (Greece) - Sideritis raeseri Boiss.et Heldr.ssp.attica (Heldr.) Pap.et Kok, Lamiaceae","Swangi (Citrus hystrix) juice (Thailand) 2a - Citrus hystrix DC (Swangi), fam. Rutaceae","Swangi (Citrus hystrix) peel (Thailand) 2d - Citrus hystrix DC (Swangi), fam. Rutaceae","Teucrium haenseleri flower - Teucrium haenseleri Boiss., fam. Lamiaceae (Labiatae)","Teucrium polium (Serbia/Montenegro) - Teucrium polium L., fam. Lamiaceae (Labiatae)","Uromyrtus metrosideros (Australia) - Uromyrtus metrosideros (F.M. Bailey) A.J. Scott, fam. Myrtaceae","Vassoura (Uruguay) - Baccharis dracunculifolia DC., fam. Asteraceae (Compositae)","Vernonia chalybaea - Vernonia chalybaea Mart., fam. Asteraceae (Compositae)","Xylopia aethiopica leaf (Benin) - Xylopia aethiopica (Dunal) A. Richard, fam. Annonaceae","Xylopia parviflora fruit (Cameroon) - Xylopia parviflora (A. Rich) Benth., fam. Annonaceae","Yarrow (Estonia) 1a flower - Achillea millefolium L., fam. Asteraceae (Compositae)","Yarrow (Estonia) 1b leaf - Achillea millefolium L., fam. Asteraceae (Compositae)","Yarrow (Estonia) 1c stem - Achillea millefolium L., fam. Asteraceae (Compositae)"
"Fir needle balsam (Canada) 2 - Abies balsamea (L.) Mill., fam. Pinaceae",0.5988926099041354,0.5108273784203698,0.5899330248734465,0.5512717300864851,0.49621141424588333,0.3436248772292405,0.2910879389847235,0.4735709101743306,0.535678985815503,0.395663957797447,0.2879722625951473,0.43990105157470516,0.5040253017945009,0.4901194207145163,0.1463589065903198,0.5295181564614329,0.8147653799049457,0.8229855206201332,0.7998398814097346,1.0,0.7670486158483367,0.47329752348288623,0.5932364223868203,0.5292610441221304,0.5986130379913048,0.3988368415633332,0.49871004023451315,0.4319719308943516,0.5332509807748858,0.4673563339448745,0.4615344807453273,0.4160517714740055,0.5381060186700042,0.4172842872282355,0.5471999400389604,0.530526313610009,0.6441767993775968,0.6229689304408849,0.27972481586440434,0.4233064844005223,0.5505300184123794,0.480869882467573,0.4191353869578922,0.35645662621222063,0.5005511525937774,0.4007918465197554,0.5219899511477974,0.5570962636397594,0.47129706508929115,0.4679973009600441,0.5290200998535564,0.5269049894271185,0.5173148074424174,0.4858652511518572,0.4674764255252615,0.5057348594250133,0.48890327094313013,0.5350814373201973,0.47427315447913865,0.5569674161185205,0.5832056941607014
"Fir needle balsam (Canada) 3 - Abies balsamea (L.) Mill., fam. Pinaceae",0.7030256397226569,0.5151847424305244,0.6980062315152689,0.5634012176969676,0.5770492211594648,0.5336107412888542,0.3170227750366257,0.5025313869609597,0.6510864671939529,0.553322275851619,0.4650158297039988,0.5083275138275424,0.5572372230230304,0.5611328507448736,0.18062229421527876,0.5912949954430547,0.861954505378878,0.7479548060370177,0.8172607486996439,0.7670486158483367,1.0,0.5987345011802547,0.7385539538814455,0.7046835218640514,0.705373334287013,0.5813653622930635,0.6653666942834133,0.508486907359241,0.6769363386375173,0.5249911665811773,0.5088372646956607,0.6068986382645458,0.6311843570111453,0.6089187498271527,0.6717194051728477,0.5687855639461303,0.7278645699455417,0.6192065546730854,0.4707364812967485,0.5800091229551909,0.6390147777768671,0.571286229287052,0.47272532625115204,0.4938274193576978,0.6313638831483085,0.5117591749834549,0.5449542470757356,0.6251553392664775,0.5571892384272386,0.5954888393422351,0.5834067606914072,0.6335266529882964,0.5492929981158061,0.5941224626901327,0.4997567632977341,0.6017213298596531,0.6098095291218664,0.6992641970602507,0.5718247134851178,0.6699756365199685,0.6891062581149501
"Galbanum 1 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)",0.40769787328291063,0.24133090275747604,0.45816966711926965,0.29846710328152404,0.33412550121958906,0.673056440521734,0.11832114186787568,0.2624684470583002,0.4784474139828373,0.5379832120563259,0.5885783792777577,0.29952309972210567,0.3194014708057029,0.3595297042179175,0.042898791582951734,0.4102295146288788,0.5304274771796759,0.44738794836831264,0.5257367455218072,0.47329752348288623,0.5987345011802547,1.0,0.7877813560173197,0.6341994819530796,0.8442116858559485,0.6596126721765478,0.5823569591684685,0.3740866730125366,0.5086121713996306,0.29625430169430944,0.2738102431833128,0.6586318817287594,0.4342145632852461,0.6753660426212811,0.48049492581169173,0.31938461462766754,0.4812949604761798,0.4289976790022829,0.6607531731258747,0.5419659209764954,0.39721266335984284,0.4063885083737402,0.22561504815333522,0.4725721940632348,0.4946363698225683,0.3886142337210977,0.2750209934502046,0.3861661839457088,0.3747164847141171,0.45456535245117,0.38191011368133243,0.4363363732962572,0.2830625522150604,0.4181256454911555,0.2517730588303536,0.40205969492116356,0.4469614872673019,0.5503916211342076,0.3935202857759451,0.45919596470979096,0.4592323049275314
"Galbanum 2 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)",0.5609140004655175,0.4007358471219373,0.5990142436103085,0.4634768533376651,0.4600064033716619,0.6544670396891901,0.25445939275831586,0.4289132597374734,0.6387481074753514,0.659234554213342,0.6133608261242495,0.4571426681151636,0.48188085081646104,0.5015390895966588,0.14266570928381384,0.5484355710090763,0.6957866768555281,0.5966074495793812,0.648134486804232,0.5932364223868203,0.7385539538814455,0.7877813560173197,1.0,0.7669897224678176,0.8854702046968024,0.6638580514417247,0.6815992872722552,0.513523239976529,0.6698422107179139,0.4709872478549273,0.4479747404347403,0.7030136257084032,0.6064794817354306,0.7206242495615423,0.6378504873586941,0.5014386361420768,0.6463375085739052,0.596446085586384,0.6216287831225491,0.6357467948602147,0.577697348165032,0.5553971154115983,0.39573044178031824,0.580516029684698,0.6043433264185971,0.5224387052547697,0.44601169239555705,0.5738753554837437,0.5493163403149948,0.5679503659005148,0.5036055577238077,0.6182878039749303,0.4594862030112681,0.5709483820886496,0.41871360774909494,0.5632120917595573,0.6009062899277959,0.7120379101461138,0.5348249247637595,0.6194606461155243,0.6235697604543036
"Galbanum 3 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)",0.6195719983075156,0.4701392915552216,0.6679862372823608,0.5374798598166491,0.5225912994017419,0.6891084353085364,0.3161554904242322,0.515650948479784,0.7260800104615412,0.6761953205270219,0.6398628618760924,0.5256430910569586,0.5709289699785411,0.5929716713219321,0.17926170405007202,0.6243396326478318,0.6641189037487798,0.5715577699413794,0.6435561995098955,0.5292610441221304,0.7046835218640514,0.6341994819530797,0.7669897224678176,1.0,0.7035552027719407,0.7163048421605813,0.7705953337731368,0.5509475355590008,0.7742935969417984,0.5370637088983559,0.5206637288312064,0.7752427913521156,0.6765660607481574,0.8092518306312447,0.7605225027052316,0.5778635847639355,0.6713023326717851,0.5536470128775128,0.6520042495318745,0.7931812961862469,0.6595275126910527,0.6534799556233652,0.4583034576644094,0.622039000280289,0.6966129331162016,0.6592588960729211,0.5363413849561316,0.6321355340497078,0.5597714731400341,0.6665882197589368,0.658175364097908,0.7048828790025088,0.5444955514866979,0.6480325470067938,0.4953303268493867,0.6443654647728159,0.6934080647298994,0.8059948509196024,0.621229247631945,0.7322865176514404,0.7406617906221309
"Galbanum 4 - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)",0.49181050758549827,0.35145516489826834,0.5362945977860636,0.409498986014763,0.41522654128651815,0.6248507207895038,0.21703533028609423,0.3831648372922585,0.5699825317414379,0.568180141371113,0.5513100048384906,0.4029764996148354,0.43281120889469804,0.4609662143526987,0.11600375199325164,0.49823364650349167,0.6587669086196278,0.5756694118534054,0.6274676411275966,0.5986130379913048,0.7053733342870132,0.8442116858559485,0.8854702046968024,0.7035552027719405,1.0,0.6434268038588329,0.6389282805542199,0.44109697104592216,0.599355484053814,0.4061546458203009,0.3870610872038329,0.6589629725449575,0.5335804862315896,0.6704008805732011,0.5793610886234497,0.43740716142814007,0.5808156620292266,0.5559586246474296,0.5844170032142372,0.5882174008866787,0.5133964287821149,0.49378345105042365,0.33288438658549435,0.5020185302795421,0.5641987384199705,0.4664122909667737,0.3991704031037814,0.5040849604462956,0.47074324432034687,0.5282945518699642,0.4838785418925202,0.5370364744123153,0.4064194315779769,0.5078422301832963,0.36853070559233847,0.5026083264746102,0.5374706575580279,0.6283008293592055,0.48632333967557595,0.563869801096224,0.5697894992112471
"Galbanum root (Iran) - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)",0.4513147110140766,0.2945552435155794,0.47829950719576386,0.33214150856859603,0.4409492599406696,0.7860812375282827,0.1962542625497603,0.3406215191485903,0.5334304944062099,0.5001143817582341,0.5467604359536006,0.38105570542351663,0.4306229024731867,0.4555892596332686,0.10335899447709285,0.4189196910624211,0.4814608236242174,0.3834318817610658,0.5204552372730955,0.3988368415633332,0.5813653622930635,0.6596126721765478,0.6638580514417247,0.7163048421605813,0.6434268038588329,1.0,0.7623473481043983,0.3300075528103318,0.5983945882380025,0.3472006969925493,0.3272746944848146,0.8225353346723409,0.44404488655434193,0.7523036371620807,0.5869434483352576,0.353490049061877,0.4590928761555808,0.36563671453540647,0.6941318209696457,0.616602064045195,0.46465956330239566,0.45024156328247633,0.29893619320315246,0.41935282264912543,0.6511667375923602,0.4147845052869198,0.35931541685631074,0.42163530842513075,0.34128067374157733,0.5673484189704856,0.47254748475253805,0.4752788904768175,0.37222999392479184,0.4851973120824107,0.3344969785337989,0.48447524621957305,0.5358291604653995,0.6328192176929268,0.49775151438869314,0.5663839993569739,0.5691202242617881
"Galbanum stem (Iran) - Ferula galbaniflua Boiss. et Buhse, fam. Apiaceae (Umbelliferae)",0.5542207294748303,0.43097259662110365,0.5753904323688012,0.4695859875167243,0.5343596506629755,0.6656915518760691,0.30722954197839536,0.47531673819388554,0.636575288194803,0.533160094834424,0.5000571933448185,0.5081845236971474,0.5555822960496564,0.5773258755405384,0.18074931072663158,0.5248009107646969,0.5929212218093665,0.5034891124125951,0.6086905008641424,0.49871004023451315,0.6653666942834133,0.5823569591684685,0.6815992872722552,0.7705953337731368,0.6389282805542199,0.7623473481043982,1.0,0.41544048193312644,0.7186454999013459,0.48354253920688817,0.4673746852012751,0.7565233981566466,0.5645140933999245,0.7050114638832412,0.7035099271567954,0.4996670546779153,0.5598821124820744,0.47679204028241706,0.567818043495435,0.637415957651271,0.6009472553811079,0.5368882121007039,0.41575556049376006,0.45369334609342493,0.7063110730091842,0.49369484611649117,0.5163916877775547,0.5635825917754675,0.4483600566609751,0.6522290262971189,0.5892527974384214,0.5981339184803964,0.5209559323070502,0.5921777742145939,0.47603434987395954,0.6046776457232849,0.6373621723607761,0.7219854874878205,0.6071112458301786,0.7025383610843468,0.7180340392432898
"Hypericum dogonbadanicum - Hypericum dogonbadanicum Assadi, fam. Guttiferae (Hypericeae)",0.6378219776352861,0.5106610565016663,0.725376535246923,0.6367560574437809,0.33655406720000214,0.3721842535245873,0.22239383395662127,0.41057232606588345,0.6396041906638387,0.7054957835676043,0.5415192481554196,0.41395277891037907,0.4270826311905027,0.4090046066823483,0.07123639164444284,0.7077953191886288,0.5696854570798452,0.5702735112256279,0.5050970124758716,0.4319719308943516,0.508486907359241,0.3740866730125366,0.513523239976529,0.5509475355590008,0.44109697104592216,0.3300075528103318,0.41544048193312644,1.0,0.5606430062556074,0.5199560921158942,0.49634583437810786,0.4192263456513958,0.7152964204100694,0.4868922772727261,0.5211633001707198,0.6295700903684427,0.7418453629288246,0.5441898682452286,0.4043719664962714,0.48738424846043016,0.5279352703314371,0.6011974515248129,0.41796588621142194,0.7416121574496721,0.4141985086204024,0.5339394426186199,0.4451162428437374,0.6069207606712235,0.6715923972849753,0.4151359888757392,0.44348021359939005,0.6863429219905803,0.46399035332212046,0.5332580105492148,0.4124871004963072,0.5019664443808516,0.5131124849622143,0.5990371327215668,0.42331836092118813,0.5086968115671682,0.5190863216118893
"Lavandula dentata (Chemotype B) - Lavandula dentata L. (Chemotype B), fam. Lamiaceae (Labiatae)",0.6468781922192789,0.5386062745606746,0.6722276138537537,0.601865409913358,0.5525830880313383,0.5723388195447867,0.36694011612985733,0.593776185401462,0.7496742173758875,0.6264927821794608,0.5202097962087218,0.5788262616363791,0.6199614294430752,0.6414597303105536,0.20631796871516117,0.6467945439898308,0.6675796119240541,0.5931652694707987,0.6287688187536951,0.5332509807748858,0.6769363386375173,0.5086121713996306,0.6698422107179139,0.7742935969417984,0.599355484053814,0.5983945882380025,0.7186454999013459,0.5606430062556074,1.0,0.6369171678570629,0.6204606064821545,0.6581477769739112,0.7043945181800104,0.6574574477757289,0.7618831646651987,0.6487553369270302,0.6816461315733371,0.5915196468710846,0.5070995593047842,0.6558893583142442,0.7220484246318251,0.6412097561222855,0.5143623283510641,0.5604033646575088,0.6847241333455293,0.5898483752949745,0.6101473882924691,0.7080761748163662,0.5997722533108638,0.64706037028658,0.6336171041688633,0.7824872303454778,0.6256660087346813,0.6815320597266905,0.5686993991703253,0.6955745088306646,0.697438109018758,0.8004010492565679,0.650398825574029,0.7681643459152177,0.7882686129964147
"Lavandula stoechas (ssp. pedunculata B) - Lavandula stoechas L. (ssp. pedunculata, Chemotype B), fam. Lamiaceae",0.5606195062024377,0.5458913439429358,0.5689946229929604,0.6074274653018122,0.501446114796962,0.32336583938381713,0.3708534662345351,0.5926220353163474,0.6186708391487397,0.4850129581313323,0.32787752172861173,0.5359539928944428,0.5738511257297692,0.5450852654171242,0.17010917785150081,0.5756911227525725,0.5777933378758422,0.5557759471799912,0.5088900792959513,0.4673563339448745,0.5249911665811773,0.29625430169430944,0.4709872478549273,0.5370637088983559,0.4061546458203009,0.3472006969925493,0.48354253920688817,0.5199560921158942,0.6369171678570629,1.0,0.8400999197153368,0.45003100240970506,0.6531159305983931,0.4402385880251015,0.6031584423068715,0.735899744228823,0.6039733663759647,0.5597300394130937,0.27212790704649936,0.4546299082651948,0.6453076124366415,0.626412162895697,0.5169768030923685,0.4483514467880708,0.5318300429453181,0.48553466311234406,0.6278983538106649,0.6672385340447813,0.5747114259698074,0.4905901854205943,0.5222494899238439,0.6637560872901191,0.6199864255536576,0.57115044318064,0.5886708837396303,0.5924418969640878,0.5737703698309444,0.6024883111666348,0.5941032707012306,0.7027717876804884,0.6768716789100078
"Lavandula stoechas (ssp. sampaioana B) - Lavandula stoechas L. (ssp. sampaioana, Chemotype B), fam. Lamiaceae",0.540234680097535,0.5413520518538507,0.548896289232397,0.6003339320931123,0.46945190340935616,0.2969935761894006,0.36701351525793124,0.5889487174001924,0.5989906405826848,0.4530875174175458,0.3008536535038323,0.5283710968268878,0.5722757831277803,0.5400211337228518,0.16867099734251323,0.5600115528072998,0.5653524017401422,0.5486617407758185,0.4971374361290922,0.4615344807453273,0.5088372646956607,0.2738102431833128,0.4479747404347403,0.5206637288312064,0.3870610872038329,0.3272746944848146,0.4673746852012751,0.496345834378108,0.6204606064821545,0.8400999197153368,1.0,0.4107676764736524,0.6276387510937427,0.4086750237394885,0.5920951056923711,0.6962177264207343,0.583559518272546,0.5463159714192356,0.246373187967468,0.44538457076609794,0.6349806787372021,0.5872942501441791,0.5134784349232799,0.4218144550944065,0.5009544881266554,0.48662549530069066,0.6236608060068691,0.6520558469645209,0.5519907516648406,0.4805831785256629,0.5326278407899564,0.6494765079626602,0.6217194828267834,0.5566289910991153,0.5767347181726643,0.5767760546913263,0.5578293228174889,0.5746372763957647,0.5586447700234287,0.6544853013460878,0.6511969300927467
"Nutmeg (Hainan Island) - Myristica fragrans Houtt., fam. Myristicaceae",0.5068095406199203,0.3415974473183052,0.542369181709601,0.3903376803067691,0.48367846052060015,0.7923589101280032,0.23213176289525794,0.3851417350065248,0.5954142561962372,0.5975591179534153,0.6219400912273465,0.43107518745650697,0.4532199595106685,0.4877252791598795,0.12311101222737575,0.4888641029623676,0.5236850086963403,0.4286735505364986,0.5403842465553039,0.4160517714740055,0.6068986382645458,0.6586318817287594,0.7030136257084032,0.7752427913521155,0.6589629725449575,0.8225353346723409,0.7565233981566466,0.4192263456513958,0.6581477769739112,0.45003100240970506,0.4107676764736524,1.0,0.5304724824377234,0.855485667326106,0.6379148959185916,0.4501138234142963,0.521594228361719,0.41228499056406853,0.718869243685009,0.6575021959984332,0.5168385427731328,0.5348277116471789,0.33680723855854944,0.5142002749721776,0.6626072375475726,0.47927062999230263,0.4095274685924498,0.4843867500879667,0.4234232907605233,0.5919578774968592,0.500492375350881,0.5470864967765837,0.41122516857413494,0.5389480674616532,0.3843857216929476,0.5345303738026471,0.5829344369883267,0.7064989490129874,0.5565562611257877,0.6453101353351114,0.6282265759927818
"Nutmeg (India) 5a leaf - Myristica fragrans Houtt., fam. Myristicaceae",0.6628524556962212,0.5734109763149788,0.7376140953104271,0.6886631291108689,0.4772846890524367,0.4505768494729112,0.35620271320860786,0.5732627656046481,0.7779717682221297,0.6741028128524487,0.5098604634401114,0.5885246765528325,0.5918447832930527,0.6089979334471702,0.17326251228722445,0.7674122527497783,0.6892744266358135,0.659829188457304,0.6054804991105251,0.5381060186700042,0.6311843570111453,0.4342145632852461,0.6064794817354306,0.6765660607481574,0.5335804862315896,0.44404488655434193,0.5645140933999245,0.7152964204100694,0.7043945181800104,0.6531159305983931,0.6276387510937427,0.5304724824377234,1.0,0.5811731919220877,0.722206015717716,0.7676896256411316,0.7820914850399749,0.6438517555843293,0.42798873927280556,0.5884181840912217,0.695532567739304,0.7371124104416154,0.5493861704908779,0.6491030023949913,0.5659358278201025,0.6262656185623753,0.6122100410771679,0.7479019204120986,0.7510408866234126,0.6102992643623985,0.5971396546797654,0.8022079259396272,0.6193057178571924,0.654994592717702,0.5634454438420893,0.647747748022075,0.6485994747107844,0.7248317847135557,0.5822350674579884,0.6919137772847044,0.7041395691735449
"Nutmeg (India) 6 - Myristica fragrans Houtt., fam. Myristicaceae",0.5284549529877759,0.34579288639389183,0.5821213925083555,0.4096239232137654,0.44896668388896865,0.7872086656555433,0.2164990253522786,0.38100738530297584,0.6165382435111623,0.6734418500309284,0.7239895108170316,0.41677256819317055,0.4365499201841111,0.47881656114066073,0.10623538508445385,0.5270773637476425,0.5423490265280032,0.4483540879666783,0.5400032262786776,0.4172842872282355,0.6089187498271527,0.6753660426212811,0.7206242495615423,0.8092518306312445,0.6704008805732011,0.7523036371620807,0.7050114638832414,0.4868922772727261,0.6574574477757289,0.4402385880251015,0.4086750237394885,0.855485667326106,0.5811731919220877,1.0,0.6468676985584241,0.4621972642812544,0.5633989316187307,0.4322573652550047,0.7807709172402628,0.7312345622884073,0.5225567926635173,0.5654963827718744,0.33802080376399957,0.612890570471304,0.6186105828968316,0.5640004779177838,0.3949009977208562,0.499452296317874,0.47417535719390425,0.6000310937938564,0.5198605784582947,0.5811683983795546,0.4004496139880318,0.5458625190585158,0.36795635440177865,0.5271326765468366,0.5883363820267009,0.7161283391070157,0.528891016725831,0.6151331729742705,0.602050102230971
"Nutmeg (India) 7 - Myristica fragrans Houtt., fam. Myristicaceae",0.6211193765625189,0.5466460904404582,0.6551051098223409,0.608626006465747,0.5472487663764758,0.5393970290821193,0.3924769394520484,0.600517629180314,0.7244017714297772,0.571021680081753,0.46874167145922274,0.5822924109073248,0.6572598350467715,0.6439973214926411,0.21413635577755818,0.6387504892905267,0.6678553031150152,0.6001631735601665,0.6372506723909662,0.5471999400389604,0.6717194051728477,0.48049492581169184,0.6378504873586941,0.7605225027052316,0.5793610886234497,0.5869434483352574,0.7035099271567954,0.5211633001707198,0.7618831646651987,0.6031584423068715,0.5920951056923711,0.6379148959185916,0.722206015717716,0.6468676985584241,1.0,0.6709455764891779,0.6691535221176695,0.5804665310663653,0.4684190131479482,0.6496915407776743,0.7164349652129842,0.6544130904312269,0.541186366742163,0.512302833537387,0.6960299020630041,0.6009730442128207,0.6494329150804132,0.689852970197679,0.5611367719144064,0.7768172864963637,0.6856595788345893,0.7209264425681224,0.6449504799200854,0.6681592601197093,0.5897351914761187,0.6909191988636869,0.6900592597319437,0.7500606334199602,0.651365766835464,0.7730164211517387,0.8012528428184617
"Nutmeg (Malaysia) - Myristica fragrans Houtt., fam. Myristicaceae",0.6219196085427772,0.6290748919592337,0.6646610591140911,0.7375960818437165,0.489357502075356,0.3322329873557982,0.39603375622325276,0.6202157842659385,0.6933862500988764,0.5333223157767001,0.3599608781374103,0.6050609014228637,0.6281620561200629,0.5775164588511483,0.1885556819603844,0.7120130111739895,0.6462432211792728,0.6602637831112366,0.5735181062051093,0.530526313610009,0.5687855639461303,0.31938461462766754,0.5014386361420768,0.5778635847639355,0.43740716142814007,0.353490049061877,0.4996670546779153,0.6295700903684427,0.6487553369270302,0.735899744228823,0.6962177264207343,0.4501138234142963,0.7676896256411316,0.4621972642812544,0.6709455764891779,1.0,0.7047577307223581,0.6284205424513876,0.2887907725997555,0.4835791931156117,0.6916791944087095,0.6966135759634844,0.5674900140598227,0.5095769995374341,0.5294164112325115,0.5385491389406083,0.7002466217550751,0.7536122004180028,0.6554052444661291,0.5154025429979872,0.5963657546435575,0.7422726531156325,0.6947156614532752,0.6187747682078668,0.6339061089808619,0.6407791471177963,0.6117286509173576,0.6430635177851218,0.5927192609035347,0.7086327920252566,0.7193145278196849
"Picea abies conifer 2 - Picea abies (L.) Karst (P. excelsa Link), fam. Pinaceae",0.7766813135511863,0.6159398406057224,0.8379724101639674,0.7252996797546349,0.48297107468682376,0.4562312092079127,0.32429173222861074,0.5309599003837691,0.7300391620833359,0.6600500947851775,0.5087134844804841,0.5190635878660679,0.5724446611495552,0.5397073555484945,0.16305147233957473,0.7542441655827001,0.7946311190515346,0.760347565630808,0.6998654745953354,0.6441767993775968,0.7278645699455417,0.4812949604761798,0.6463375085739052,0.6713023326717851,0.5808156620292266,0.4590928761555808,0.5598821124820744,0.7418453629288246,0.6816461315733371,0.6039733663759647,0.583559518272546,0.521594228361719,0.7820914850399749,0.5633989316187307,0.6691535221176695,0.7047577307223581,1.0,0.6840462157055696,0.439857609099391,0.5725995134376545,0.6705796990090546,0.6875663363407329,0.5480986864900383,0.6422175306217719,0.5839681295726408,0.5807897722604766,0.5791610281451296,0.7214868274236733,0.7079714999734179,0.5473545199278105,0.581005943419577,0.7676937245551942,0.5920998307637625,0.6359517324396209,0.5375121807903267,0.6312130068814019,0.6205939320711049,0.7108187947838225,0.5542682143309614,0.6565252275112725,0.6755030477952642
"Pinus brutia (Greece) - Pinus brutia Tenore, fam. Pinaceae",0.5579130056500683,0.5418450845880443,0.5762850208639803,0.6168475115454912,0.4520093277601892,0.37399457602784414,0.32299431845526516,0.5191139947779294,0.6254284733887275,0.5092721674022395,0.3594832766688252,0.4911495545018162,0.5814658388897376,0.5055349827318389,0.15569323963440396,0.6273907519496252,0.7047784425966614,0.6892875340193911,0.5917219135553702,0.6229689304408849,0.6192065546730854,0.4289976790022829,0.596446085586384,0.5536470128775128,0.5559586246474296,0.36563671453540647,0.47679204028241706,0.5441898682452286,0.5915196468710846,0.5597300394130937,0.5463159714192356,0.41228499056406853,0.6438517555843293,0.4322573652550047,0.5804665310663653,0.6284205424513876,0.6840462157055696,1.0,0.3067061055296024,0.4929021253934719,0.6625670141650399,0.5636706646273677,0.5066235288884247,0.4756373179310308,0.5447464500808876,0.48515827005859546,0.5615487160339756,0.713803256793647,0.6998132647430475,0.47475942165186824,0.5026669616364945,0.6478057252517546,0.6113957346779928,0.5497240692275254,0.5566805121479663,0.6483538210565507,0.5790796623455122,0.5814740622649,0.5577748401836164,0.5972692193973721,0.6020206979053413
